timestep,loss,value_loss,entropy_loss,approx_kl,clip_fraction,explained_variance,policy_gradient_loss
200,,,,,,,
400,0.006194970104843378,0.014569066022522748,-3.6888765156269074,2.4676322e-07,0.0,-4.381420612335205,-0.0001830990029520585
600,0.00464762095361948,0.011172850662842394,-3.6888763666152955,1.886487e-07,0.0,-10.522936820983887,-0.00016532961399502445
800,0.003142214147374034,0.007363641285337508,-3.688875597715378,2.3186207e-07,0.0,-4.735805511474609,-0.0001841143063887163
1000,0.0018806210719048977,0.00600433893268928,-3.6888749063014985,2.3275614e-07,0.0,-2.79692006111145,-0.0001636168066490029
1200,0.0014564503217115998,0.00492785696987994,-3.688875764608383,1.9401313e-07,0.0,-3.569005012512207,-0.00015310675604655045
1400,0.0010029682889580727,0.004191842000000179,-3.688874626159668,2.9563904e-07,0.0,-3.2468228340148926,-0.0001686378794274468
1600,0.0012403979199007154,0.0036619850783608855,-3.6888737261295317,2.2888185e-07,0.0,-3.677043914794922,-0.00014554414968142025
1800,0.0007628349703736603,0.0029270375438500197,-3.6888742208480836,2.449751e-07,0.0,-4.9624247550964355,-0.00015992243661844263
2000,0.0007249591872096062,0.0021543901617405935,-3.68887403011322,1.397729e-07,0.0,-5.9451704025268555,-0.00012743021590863046
2200,0.00032311840914189816,0.0016952403559116647,-3.6888742327690123,1.5586615e-07,0.0,-10.3632230758667,-0.00014366161782133346
2400,0.0004405532672535628,0.0013075161870801822,-3.6888731181621552,1.5348196e-07,0.0,-3.1337785720825195,-0.00010078451042239145
2600,0.00025935732992365956,0.0010949480565614067,-3.68887277841568,1.6361476e-07,0.0,-1.5802290439605713,-0.00012292642904632167
2800,2.8942071367055178e-05,0.0009111373074119911,-3.6888731360435485,2.9683113e-07,0.0,-5.916318416595459,-0.0001597965512119104
3000,0.0001500366342952475,0.0006966510074562394,-3.6888725638389586,2.1159649e-07,0.0,-6.286475658416748,-0.0001350020483198655
3200,4.851006087847054e-05,0.000580490490392549,-3.68887260556221,2.1994114e-07,0.0,-3.1644859313964844,-0.0001480478048043743
3400,-0.0001866116072051227,0.0005103983858134598,-3.688872402906418,2.1994114e-07,0.0,-2.1075267791748047,-0.00016793087685665898
