timestep,loss,value_loss,entropy_loss,approx_kl,clip_fraction,explained_variance,policy_gradient_loss
200,,,,,,,
400,16.115371704101562,36.777464866638184,-3.688876914978027,9.383075e-08,0.0,-0.020946383476257324,-0.00011228101211600006
600,6.6487650871276855,12.88496555685997,-3.688875377178192,2.903398e-07,0.0,-0.0023031234741210938,-0.0001343489857390523
800,12.811084747314453,31.032022094726564,-3.688874399662018,7.194467e-08,0.0,0.0070015788078308105,-5.857918877154589e-05
1000,34.54283905029297,51.25544018745423,-3.6888737976551056,1.6530976e-08,0.0,0.006636619567871094,-3.12138581648469e-05
1200,5.0654120445251465,8.14038896560669,-3.6888738572597504,1.5203841e-07,0.0,0.05325174331665039,-0.0001125432550907135
1400,11.37668228149414,23.80484597682953,-3.688873839378357,5.424954e-08,0.0,0.021731972694396973,-5.4956984240561726e-05
1600,5.218350887298584,12.47553882598877,-3.6888728857040407,9.241048e-07,0.0,-0.01900184154510498,-0.0003041476709768176
1800,10.620180130004883,18.843173003196718,-3.688871967792511,7.241033e-08,0.0,-0.016476869583129883,-5.6548824068158866e-05
2000,4.102221965789795,7.786495184898376,-3.6888717114925385,1.473818e-07,0.0,0.010309040546417236,-0.00010559544898569584
2200,17.135377883911133,20.661037659645082,-3.688871443271637,4.8894435e-08,0.0,-0.0029257535934448242,-7.180619286373258e-05
2400,12.93215274810791,19.214644455909728,-3.6888712644577026,1.2596138e-07,0.0,-0.029384136199951172,-9.035877883434296e-05
2600,32.620059967041016,31.17761038541794,-3.6888712525367735,1.6577542e-07,0.0,0.0013459324836730957,-9.101466275751591e-05
2800,7.29337739944458,22.51432105898857,-3.6888708651065825,1.7345883e-07,0.0,-0.015466809272766113,-9.924902115017175e-05
3000,8.261566162109375,17.16728835105896,-3.6888709008693694,5.844049e-08,0.0,0.0008929967880249023,-5.7937944075092676e-05
3200,11.386310577392578,16.744909358024596,-3.6888708770275116,2.5960617e-07,0.0,-0.008282303810119629,-0.00013872733106836676
