timestep,loss,value_loss,entropy_loss,approx_kl,clip_fraction,explained_variance,policy_gradient_loss
200,,,,,,,
400,-0.0005174623220227659,0.00021913513301115018,-3.6888740360736847,3.6388636e-07,0.0,0.854538083076477,-0.00022650522504408244
600,-0.00032323444611392915,0.0003915332341421163,-3.688873106241226,2.9087067e-07,0.0,0.8663582801818848,-0.00016212721199364565
800,-0.00011792700388468802,0.0012991296025575139,-3.6888725459575653,3.3110382e-07,0.0,-1.1888182163238525,-0.00017591503845415524
1000,6.307224975898862e-05,0.001151322700025048,-3.688871991634369,2.4348498e-07,0.0,-2.7999722957611084,-0.00013203738650808817
1200,-3.2435025786980987e-05,0.0010440640937304125,-3.688871318101883,3.8057567e-07,0.0,-3.302863121032715,-0.00017175994082592184
1400,-1.780572347342968e-06,0.0009987140423618258,-3.6888713240623474,2.798438e-07,0.0,-6.961116790771484,-0.0001345275934756529
1600,1.9281520508229733e-05,0.001108242651389446,-3.6888713896274568,2.44081e-07,0.0,-3.698331832885742,-0.00012438517777839663
1800,0.00010019209003075957,0.0009353922112495638,-3.6888710021972657,2.6583672e-07,0.0,-7.853457450866699,-0.00015570035685095185
2000,8.249562233686447e-05,0.000875392893794924,-3.688871169090271,1.7583369e-07,0.0,-6.677917957305908,-0.00011100599949562807
2200,-2.779092756099999e-05,0.0006848276985692792,-3.688870334625244,2.0533798e-07,0.0,-5.64931058883667,-0.00011877002522098223
2400,7.919002382550389e-05,0.0006761876760720042,-3.6888691902160646,2.026558e-07,0.0,-4.662451267242432,-0.0001130670746722906
2600,5.420006345957518e-06,0.0006407785280316602,-3.688868886232376,1.6152859e-07,0.0,-7.541407585144043,-7.997521763094539e-05
2800,3.6017008824273944e-05,0.0007585832492623013,-3.6888683676719665,2.542138e-07,0.0,-10.323205947875977,-0.00012482076168525148
3000,-4.387134686112404e-05,0.0006993562346906401,-3.688867962360382,2.554059e-07,0.0,-2.9659950733184814,-0.00013255588663428907
3200,-2.9153161449357867e-06,0.0006203108925546986,-3.6888664305210113,2.8073788e-07,0.0,-10.834632873535156,-0.000106268152112321
3400,-7.267779437825084e-06,0.0005050887848483399,-3.688865786790848,3.0368568e-07,0.0,-8.043567657470703,-0.00013800737278553133
3600,-0.00013027772365603596,0.0004605679197993595,-3.688865786790848,1.9341707e-07,0.0,-4.466220378875732,-0.00010436288243251824
3800,-2.576026599854231e-05,0.0005860347668203758,-3.6888653457164766,2.479553e-07,0.0,-2.1288723945617676,-0.00013527384527209919
4000,7.881669444032013e-05,0.0004956605625920929,-3.6888662576675415,2.1725893e-07,0.0,-5.835458278656006,-0.00011934433800933064
4200,-8.156737021636218e-05,0.0004322677632444538,-3.6888655185699464,3.0875208e-07,0.0,-6.2234907150268555,-0.00013832802285957958
4400,-0.00014784882660023868,0.00038243808776314834,-3.6888640105724333,2.0474195e-07,0.0,-7.939594268798828,-0.00010896050982471817
4600,-8.761000935919583e-05,0.0004269644861778943,-3.6888621389865874,2.104044e-07,0.0,-7.667777061462402,-0.00010511068893181985
4800,-0.00013218520325608552,0.00031200430348690136,-3.68886251449585,1.8805264e-07,0.0,-5.63992166519165,-0.00010152549196846827
5000,-0.00014130248746369034,0.0003820573398115812,-3.6888611972332,3.4362077e-07,0.0,-2.516826868057251,-0.00017224031645228787
5200,-7.558895595138893e-05,0.00035198168479837476,-3.6888616561889647,2.6136638e-07,0.0,-6.757190704345703,-0.00012820182876129848
5400,-0.00019053138385061175,0.00032284748085658065,-3.688862681388855,2.014637e-07,0.0,-6.855098247528076,-0.0001315987111306427
5600,-0.0002848644508048892,0.0003486972276732558,-3.6888596653938293,4.0113926e-07,0.0,-8.28093433380127,-0.00017276248384074934
