timestep,loss,value_loss,entropy_loss,approx_kl,clip_fraction,explained_variance,policy_gradient_loss
200,,,,,,,
400,59.99839401245117,116.39901390075684,-3.6888769447803496,1.1205674e-07,0.0,0.0550193190574646,-0.00013203377921833237
600,68.6373062133789,135.72009143829345,-3.688875949382782,2.0593406e-07,0.0,-0.07366287708282471,-0.00014266371127291677
800,62.51314926147461,127.0248598098755,-3.688875341415405,2.1487475e-07,0.0,0.09259229898452759,-0.0001326081015078806
1000,66.2537612915039,132.19375400543214,-3.688875067234039,3.0010938e-07,0.0,-0.06534838676452637,-0.0001646515723875197
1200,62.89552688598633,124.0598045349121,-3.6888744652271273,2.0682812e-07,0.0,0.0030231475830078125,-0.00012846282112874974
1400,54.60404968261719,108.72371692657471,-3.688874226808548,2.8163197e-07,0.0,-0.08916151523590088,-0.00015617548021467086
1600,58.233360290527344,111.76823501586914,-3.688874399662018,3.451109e-07,0.0,0.0639083981513977,-0.00018437314712826947
1800,71.2522964477539,137.33975353240967,-3.68887397646904,1.9401313e-07,0.0,-0.021768927574157715,-0.0001283686897775027
2000,52.98064422607422,98.0961462020874,-3.6888735413551332,1.9550323e-07,0.0,-0.05190587043762207,-0.0001291582889477283
2200,60.91926574707031,119.99899101257324,-3.6888736486434937,1.8984079e-07,0.0,-0.0035636425018310547,-0.00012041022657065526
2400,64.17648315429688,129.51995658874512,-3.688873839378357,9.8943715e-08,0.0,-0.08192074298858643,-8.095873905462625e-05
2600,59.838138580322266,113.61128578186035,-3.6888736844062806,1.9848346e-07,0.0,-0.006693124771118164,-0.0001307466340445984
2800,71.40625762939453,148.12870178222656,-3.688873416185379,2.3633243e-07,0.0,0.005497932434082031,-0.0001576947200927492
3000,67.98416900634766,132.5368553161621,-3.688873165845871,2.1755696e-07,0.0,0.09209877252578735,-0.0001273828069811911
3200,64.0096664428711,127.52875232696533,-3.6888725817203523,2.6166438e-07,0.0,-0.031290292739868164,-0.00014057025356617459
3400,48.156036376953125,89.88263568878173,-3.6888723611831664,4.336238e-07,0.0,0.04349994659423828,-0.0002198470385636142
3600,64.94120788574219,130.91775531768798,-3.6888722240924836,1.8596648e-07,0.0,-0.01712656021118164,-0.00011983049010595437
3800,63.14067077636719,128.45427398681642,-3.6888722479343414,2.0176172e-07,0.0,-0.122702956199646,-0.00011331376359180467
4000,64.80366516113281,132.61731700897218,-3.6888724625110627,2.3275612e-07,0.0,-0.09320783615112305,-0.0001606555888866268
4200,67.98970031738281,132.2433530807495,-3.6888720214366915,2.0176172e-07,0.0,-0.023794054985046387,-0.00011829078090883627
4400,75.91263580322266,151.21282730102538,-3.688871419429779,1.9907952e-07,0.0,0.028578221797943115,-0.00013663197213240608
4600,62.58131790161133,122.30087642669677,-3.6888707339763642,1.9043685e-07,0.0,0.06358188390731812,-0.00011610843268528015
4800,67.13072967529297,130.23402729034424,-3.688870245218277,1.3798476e-07,0.0,0.06659102439880371,-9.927523969963659e-05
5000,56.77555847167969,108.98322486877441,-3.6888700306415556,2.104044e-07,0.0,0.001502394676208496,-0.00013679236130030857
5200,55.14440155029297,110.83544044494629,-3.6888698041439056,2.0474195e-07,0.0,0.0261191725730896,-0.00011915087430374172
5400,72.28823852539062,132.81081256866455,-3.6888700306415556,1.6480685e-07,0.0,-0.105010986328125,-0.00011574153679356769
5600,57.255706787109375,119.08027992248535,-3.688870131969452,3.0100347e-07,0.0,-0.005250096321105957,-0.00017760841591325517
5800,63.901004791259766,137.98059177398682,-3.6888700783252717,2.6583672e-07,0.0,0.050953030586242676,-0.00016188075480663144
6000,73.7711410522461,145.43140716552733,-3.6888696908950807,1.4424323e-07,0.0,-0.07185447216033936,-0.00011263048686132038
6200,59.6046257019043,110.68382968902588,-3.6888691246509553,1.4781952e-07,0.0,-0.07471251487731934,-0.00011013755911335466
6400,73.34699249267578,143.57678604125977,-3.688869047164917,1.9669534e-07,0.0,-0.06497085094451904,-0.00014866376626869736
6600,71.57849884033203,145.72966270446778,-3.6888685643672945,1.8596648e-07,0.0,-0.06493568420410156,-0.00015046670960998653
6800,69.51353454589844,137.67405700683594,-3.688868534564972,2.7567148e-07,0.0,0.024635136127471924,-0.00018143965927066574
7000,62.4855842590332,125.03553352355956,-3.688867485523224,3.6805866e-07,0.0,0.002755403518676758,-0.00018725042767968602
7200,76.64949035644531,149.17015647888184,-3.688866299390793,2.154708e-07,0.0,-0.04806172847747803,-0.0001441089232558923
7400,62.44511413574219,124.00999279022217,-3.6888663351535795,2.3126601e-07,0.0,0.019154906272888184,-0.00013672468449783538
7600,61.294410705566406,112.30272598266602,-3.688867050409317,2.1845102e-07,0.0,-0.09233510494232178,-0.00013496599954052613
7800,68.35306549072266,131.52711811065674,-3.6888671875,1.3142824e-07,0.0,0.07004594802856445,-9.805335113208802e-05
8000,64.71200561523438,133.74867210388183,-3.688866889476776,3.5852196e-07,0.0,0.06162339448928833,-0.00019992896883564982
8200,55.72629165649414,117.30813865661621,-3.688865602016449,2.682209e-07,0.0,-0.06480395793914795,-0.00013519332673155303
8400,73.20671081542969,147.9521339416504,-3.6888649344444273,2.1308661e-07,0.0,0.0023190975189208984,-0.00012442572390511942
8600,68.85211181640625,129.855690574646,-3.6888647437095643,2.2023916e-07,0.0,0.03259611129760742,-0.00013257027370201514
8800,47.89433288574219,99.1202236175537,-3.688863974809647,3.5554172e-07,0.0,-0.13194358348846436,-0.0001792895563141883
9000,78.12919616699219,144.14700202941896,-3.6888636350631714,2.1994114e-07,0.0,-0.12295055389404297,-0.00014913521021782118
9200,62.73357009887695,130.6065942764282,-3.68886262178421,2.104044e-07,0.0,-0.010287165641784668,-0.0001202511188502342
9400,76.78739166259766,152.7709732055664,-3.6888625741004946,2.861023e-07,0.0,-0.10948669910430908,-0.00017456924839400755
9600,62.270896911621094,117.04425067901612,-3.6888618886470796,3.0070544e-07,0.0,0.04453331232070923,-0.0001514294303625263
9800,70.36996459960938,144.2798999786377,-3.6888603985309603,1.7106534e-07,0.0,-0.07952415943145752,-0.00011754197176045977
10000,65.65415954589844,135.54070816040038,-3.6888592183589934,2.2381545e-07,0.0,-0.12286174297332764,-0.00015545034875970033
