step,mean_queue,mean_wait,mean_speed
100000,46.522222222222226,2212.6583333333333,1.8412205874288279
10000,76.33611111111111,29342.93888888889,1.4928436137396586
110000,105.43611111111112,69885.84722222222,0.5894098885308721
120000,38.955555555555556,235.69722222222222,1.9727877620982244
130000,61.169444444444444,7266.372222222222,1.4940355600198751
140000,35.84166666666667,192.0888888888889,2.0430777470702077
150000,41.80555555555556,279.68888888888887,1.8949991744254828
160000,121.95277777777778,101824.11111111111,0.29886003921055354
170000,36.825,207.00277777777777,2.0266853430276597
180000,36.483333333333334,201.88333333333333,2.0235784812034994
190000,80.64444444444445,29346.241666666665,1.1203667214581479
200000,106.57222222222222,71191.43055555556,0.5838318321650517
20000,52.46944444444444,274.4916666666667,1.5929770154958034
30000,52.43055555555556,273.4555555555556,1.6010159240000033
40000,51.96388888888889,269.89722222222224,1.6081683983186454
50000,52.06111111111111,271.88055555555553,1.6037663166378593
60000,47.88333333333333,240.45,1.6980628656431962
70000,41.352777777777774,1003.4194444444445,1.87549164653398
80000,47.46111111111111,2192.938888888889,1.8144708642393779
90000,48.486111111111114,2534.163888888889,1.812436637405548
999999,41.955555555555556,1012.7194444444444,1.912242763752368
