step,mean_queue,mean_wait,mean_speed
100000,46.644444444444446,2765.7555555555555,1.8262720732872044
10000,106.69444444444444,55631.975,1.6398463735165643
110000,44.83888888888889,2274.336111111111,1.8635097953442232
120000,42.294444444444444,1857.0611111111111,1.896788139104947
130000,44.44444444444444,2125.6722222222224,1.8569271369975051
140000,37.98888888888889,1983.5972222222222,2.015499092484054
150000,37.019444444444446,1590.5694444444443,2.041565549588012
160000,36.40555555555556,1323.8666666666666,2.02762027661414
170000,36.983333333333334,1345.8972222222221,1.9911454751825284
180000,31.980555555555554,710.3166666666667,2.1686099750900194
190000,31.975,812.9861111111111,2.2444309039354335
200000,33.56111111111111,915.2222222222222,2.1302201585820644
20000,62.77777777777778,21893.536111111112,1.6203632783028996
30000,43.49166666666667,3099.8194444444443,2.1029152735780543
40000,58.62222222222222,18712.847222222223,1.6705274383521387
50000,58.65555555555556,18709.24722222222,1.6817147081552366
60000,56.541666666666664,10258.219444444445,1.7114804912331683
70000,40.78888888888889,187.50833333333333,1.8320214364931928
80000,57.86944444444445,15621.380555555555,1.7173747379231246
90000,52.07222222222222,4769.522222222222,1.7598599244719118
999999,33.53055555555556,650.7333333333333,2.1804093013238313
