algo,reward,seed,mean_queue,mean_wait,mean_wait_per_veh,mean_speed,throughput,mean_travel_time,total_reward
fixed,-,-,14.245833333333334,406.5527777777778,6.413723343180762,6.426344298879768,2797,75.48444762245263,-4.826881677930942
random,-,0,20.7625,1250.0513888888888,11.221025487315586,5.03694063210237,2816,104.54723011363636,-7.097759828713606
ddqn,pressure,s1234,2.7402777777777776,82.58472222222223,1.0949647483507507,8.47258032204102,2820,59.75709219858156,-1.176433674285363
webster,-,-,33.37638888888889,669.6172222222223,6.181335565917887,3.7831084731405555,2743,133.45060153117026,0.0
ddqn,pressure,s999,2.713888888888889,53.47222222222222,0.786471218595154,8.714863330709168,2819,57.642781128059596,-1.1412186247471254
ddqn,pressure,s2718,3.1125,58.69861111111111,0.8422324642597788,8.409291502045747,2819,59.627527492018444,-1.3477598470611458
ddqn,queue,s2025,1.9472222222222222,39.791666666666664,0.5476038753026898,8.98680099203484,2821,55.297766749379655,-0.8499999890918843
ddqn,queue,s123,4.8180555555555555,546.5277777777778,6.578457070906163,8.14448419712021,2730,57.38644688644688,-1.7139784665851039
ddqn,queue,s1234,13.983333333333333,26155.5625,163.034337587714,5.641667566994885,2576,55.690993788819874,-4.715770583810809
ddqn,pressure,s123,15.411111111111111,32515.383333333335,191.04346296044307,5.516803650504125,2554,54.44988253719655,-5.126971333615074
ddqn,pressure,s777,23.669444444444444,51053.64861111111,257.27767069014624,4.626618217165829,2476,56.91841680129241,-7.695161338626349
ddqn,pressure,s42,23.719444444444445,51218.4375,257.69037773116037,4.5629257835903,2479,57.73699072206535,-7.691397903130564
ddqn,queue,s42,2.975,79.67777777777778,1.0084095632714882,8.536675465465196,2820,59.03191489361702,-1.209767010596503
ddqn,queue,s2718,2.6847222222222222,60.08611111111111,0.7820946304418344,8.698631199541715,2818,57.418381831085874,-1.1413978322088951
ddqn,pressure,s9999,22.915277777777778,52032.08888888889,257.0365857731328,4.74805526193943,2466,55.026358475263585,-7.302598673224566
ddqn,pressure,s5678,27.177777777777777,60520.15833333333,257.9812125657044,4.663163439035022,2396,53.28881469115192,-8.81998223283881
ddqn,wait-clip,s123,1.8111111111111111,48.18194444444445,0.7187220688441551,9.014161788336777,2821,54.78730946472882,-0.7967741909087636
ddqn,pressure,s314,27.961111111111112,60965.57777777778,258.46560461226545,4.4063852812229065,2395,58.348643006263046,-9.0485663005893
ddqn,queue,s777,2.526388888888889,52.725,0.8421740643116858,8.76144333617059,2820,56.638297872340424,-1.0687275844247779
ddqn,queue,s314,1.8111111111111111,48.18194444444445,0.7187220688441551,9.014161788336777,2821,54.78730946472882,-0.7967741909087636
ddqn,queue,s9999,2.013888888888889,71.8638888888889,0.9223709231666652,8.88538631117698,2820,57.64007092198582,-0.8630824287611176
ddqn,wait-clip,s1234,1.926388888888889,40.575,0.607776783754198,8.959347399314126,2819,55.67931890741398,-0.8476702353509609
ddqn,queue,s999,16.51388888888889,32033.651388888888,187.10614007742882,5.264299405790861,2551,57.383379067032536,-5.534319012775086
ddqn,wait-clip,s2718,2.0388888888888888,50.75138888888889,0.7755108868190951,8.937327076925596,2822,55.94613749114104,-0.8775985540996771
ddqn,queue,s5678,3.1069444444444443,145.37083333333334,2.2641796409315798,8.427295390082728,2815,59.229129662522205,-1.2922042808131664
ddqn,wait-clip,s42,2.0388888888888888,50.75138888888889,0.7755108868190951,8.937327076925596,2822,55.94613749114104,-0.8775985540996771
ddqn,wait-clip,s2025,1.926388888888889,40.575,0.607776783754198,8.959347399314126,2819,55.67931890741398,-0.8476702353509609
ddqn,wait-clip,s5678,2.5208333333333335,47.92638888888889,0.7351846793890982,8.697035290367578,2818,57.45209368346345,-1.0634408525074832
ddqn,wait-clip,s777,2.0166666666666666,54.540277777777774,0.7494772139715893,8.945811285995427,2819,55.97197587797091,-0.8672938948802766
ddqn,wait-clip,s9999,2.1875,47.61388888888889,0.663577498702616,8.903791693538405,2819,55.72188719404044,-0.9767024965040036
dqn,pressure,s2025,2.963888888888889,70.87361111111112,0.9354043000439367,8.527090368425485,2819,59.255054984036896,-1.252598553954158
ddqn,wait-clip,s314,2.183333333333333,85.25416666666666,1.0243243919942264,8.852977928610924,2822,57.35471296952516,-0.9127240025991341
ddqn,wait-clip,s999,13.391666666666667,28262.995833333334,173.8839327246424,5.650027412410982,2572,54.86197511664075,-4.48808244241809
ddqn,pressure,s2025,51.36805555555556,255993.32222222222,528.5768250486661,2.8339343974613067,1417,57.78757939308398,-14.118100119259907
dqn,pressure,s1234,3.173611111111111,61.022222222222226,0.8012533077791537,8.533691222819101,2818,58.9318665720369,-1.3127239905152237
dqn,pressure,s42,2.6416666666666666,59.55138888888889,0.8337480690923955,8.65492860035148,2820,57.86347517730496,-1.1465053719293792
dqn,pressure,s5678,2.352777777777778,69.37638888888888,0.9241937915343178,8.742834257840492,2820,57.448581560283685,-1.0463261490076547
dqn,pressure,s314,2.816666666666667,69.01527777777778,0.9495433197292596,8.4807114191377,2822,59.381644223954645,-1.2223118193287519
dqn,pressure,s9999,2.588888888888889,59.53194444444444,0.7977639768100157,8.604776139404295,2822,58.173281360737064,-1.0904121703206329
dqn,queue,s123,1.8055555555555556,65.98055555555555,0.8816444201249384,8.94980166808483,2821,55.88443814250266,-0.8070788455734146
dqn,queue,s1234,2.573611111111111,53.025,0.7421443616478213,8.672664739103247,2822,57.59567682494685,-1.0944444256019779
dqn,pressure,s777,2.852777777777778,60.266666666666666,0.859522867179896,8.58544330601368,2820,58.540780141843975,-1.2201612743810983
dqn,pressure,s2718,2.9611111111111112,59.66111111111111,0.840140823428886,8.519744376861208,2819,58.6537779354381,-1.2381720205230522
dqn,queue,s2025,2.376388888888889,53.922222222222224,0.7293810073665361,8.752974566930437,2823,57.04215373715905,-1.0599462259415304
dqn,pressure,s999,14.5125,26266.472222222223,161.8670112998303,5.535314586275687,2575,56.442718446601944,-4.955107482994208
dqn,pressure,s123,16.226388888888888,32488.606944444444,190.27032823671593,5.230303222560104,2553,57.58323540932236,-5.456899691060244
dqn,queue,s2718,3.2625,58.46388888888889,0.8889376669638496,8.374977244407592,2820,59.38475177304964,-1.3439067857325426
dqn,queue,s5678,2.276388888888889,73.86527777777778,0.924128859472294,8.786465683234816,2824,57.67174220963173,-0.9774193515622756
dqn,queue,s999,3.123611111111111,171.45,2.712122142118299,7.9161416315966715,2805,63.38324420677362,-1.2784946122774272
dqn,queue,s777,2.223611111111111,55.09027777777778,0.6714001220050786,8.907449523688895,2821,56.25664657922722,-0.9405913898153813
dqn,queue,s42,14.720833333333333,28605.23888888889,173.6325190439012,5.486330003842027,2569,56.84312962242117,-4.958512528610299
dqn,queue,s314,3.2111111111111112,57.56666666666667,0.8402934719791091,8.496360283751402,2817,58.917287894923675,-1.3079748946984182
dqn,wait-clip,s999,1.9791666666666667,45.956944444444446,0.6608318323685972,9.030907694878445,2821,54.7483161999291,-0.8474014286427216
dqn,wait-clip,s777,2.5277777777777777,65.125,0.8554093200097816,8.776368628128226,2820,56.8936170212766,-1.0886200560926227
dqn,queue,s9999,16.79722222222222,33073.10972222222,188.95722386319693,4.536706778598875,2536,66.83359621451105,-5.643458786064002
dqn,wait-clip,s2718,13.338888888888889,26385.17777777778,163.77648431405407,5.785194545853119,2579,54.31950368359829,-4.459408582551987
dqn,wait-clip,s9999,2.1152777777777776,58.58888888888889,0.8059512811679793,8.84636679956413,2821,56.168025522864234,-0.9338709557923721
dqn,wait-clip,s314,13.341666666666667,26382.630555555555,164.01417376848957,5.786099331129524,2579,54.22256688639008,-4.454749097480089
dqn,wait-clip,s1234,13.32638888888889,26386.32638888889,163.8347265308611,5.785791684344525,2579,54.30011632415665,-4.4534946078347275
dqn,wait-clip,s123,23.093055555555555,51496.22222222222,256.5089841700001,4.741132859877075,2469,55.20656136087485,-7.474283309311431
dqn,wait-clip,s42,27.870833333333334,61099.865277777775,256.3898777688807,4.507363941065811,2390,55.80334728033473,-9.095788611004537
dqn,wait-clip,s2025,54.78055555555556,204638.1486111111,499.43684951889253,2.9938661811993295,1554,55.93629343629344,-14.411111192777753
dqn,wait-clip,s5678,48.25277777777778,148835.0861111111,330.6544523928623,3.5010945559754267,1641,61.84948202315661,-13.107347209042928
ppo,pressure,s9999,2.158333333333333,50.84444444444444,0.6941937048814933,8.95929544196372,2822,56.18887313961729,-0.9150537537934724
ppo,queue,s123,2.158333333333333,50.84444444444444,0.6941937048814933,8.95929544196372,2822,56.18887313961729,-0.9150537537934724
ppo,pressure,s123,2.0416666666666665,61.604166666666664,0.781792589476635,8.947518942602928,2821,56.38780574264445,-0.8746415685964166
ppo,pressure,s1234,1.886111111111111,42.888888888888886,0.613014840204903,9.051683214192353,2822,54.456059532246634,-0.829121855989797
ppo,queue,s2718,22.825,51646.379166666666,260.2642150052337,4.636443608157037,2483,57.56544502617801,-7.3038532013088115
ppo,pressure,s5678,57.358333333333334,178043.45,455.87682242755636,3.114667867067972,1485,51.98316498316498,-17.157975504167553
ppo,queue,s1234,2.1319444444444446,59.53888888888889,0.7727181658963503,8.889352685176156,2823,56.854410201912856,-0.8946236510601011
ppo,pressure,s2025,59.43194444444445,273409.7138888889,549.3385689855706,2.8408893281391188,1311,52.92143401983219,-16.54372736721416
ppo,pressure,s777,22.608333333333334,50709.66805555556,256.4866755366194,4.851847405911749,2479,54.064138765631306,-7.295788667863235
ppo,queue,s2025,2.0,52.12083333333333,0.6767738005350572,8.965912410794187,2820,56.04964539007092,-0.8613799235099577
ppo,queue,s314,1.851388888888889,62.72222222222222,0.7855582053700222,8.973645018332705,2825,55.75929203539823,-0.8064516076119617
ppo,pressure,s999,22.602777777777778,50669.770833333336,257.3986648250764,4.855069017241613,2483,54.00724929520741,-7.292562879389152
ppo,pressure,s42,57.358333333333334,178043.45,455.87682242755636,3.114667867067972,1485,51.98316498316498,-17.157975504167553
ppo,pressure,s314,59.43194444444445,273409.7138888889,549.3385689855706,2.8408893281391188,1311,52.92143401983219,-16.54372736721416
ppo,queue,s777,2.125,66.49166666666666,0.8027845537206136,8.91336461931109,2818,56.87721788502484,-0.8943548267270671
ppo,pressure,s2718,59.43194444444445,273409.7138888889,549.3385689855706,2.8408893281391188,1311,52.92143401983219,-16.54372736721416
ppo,queue,s5678,2.125,66.49166666666666,0.8027845537206136,8.91336461931109,2818,56.87721788502484,-0.8943548267270671
ppo,queue,s42,1.8847222222222222,41.543055555555554,0.5922375182919624,9.063420557618109,2823,54.53064116188452,-0.83360214541608
ppo,wait-clip,s123,1.8333333333333333,50.81666666666667,0.7339030979823506,8.997780900059158,2824,55.398371104815865,-0.8012544681381162
ppo,wait-clip,s1234,1.9347222222222222,51.86388888888889,0.7356924440380328,8.920626083048843,2821,56.05281814959234,-0.8445340399557608
ppo,queue,s999,1.9430555555555555,50.6375,0.6847741918847998,8.932989496715159,2821,55.944700460829495,-0.8499999938794645
ppo,wait-clip,s5678,24.002777777777776,58010.89861111111,257.1901506798946,4.707951679018505,2416,53.48923841059602,-7.654570036218502
ppo,wait-clip,s2718,15.634722222222223,32958.11666666667,192.37324819466343,5.44723459429669,2551,55.85064680517444,-5.104390671491274
ppo,queue,s9999,1.886111111111111,43.58888888888889,0.6597876795555031,9.03309866619729,2821,54.292803970223325,-0.8152329659205861
ppo,wait-clip,s314,1.9347222222222222,50.00138888888889,0.7125979542852928,9.025850520723404,2819,55.140120610145445,-0.8271505308366613
ppo,wait-clip,s42,1.9347222222222222,50.00138888888889,0.7125979542852928,9.025850520723404,2819,55.140120610145445,-0.8271505308366613
ppo,wait-clip,s777,1.8972222222222221,62.793055555555554,0.8527773200474854,8.854565839327906,2822,56.86392629340893,-0.8290322483808268
ppo,wait-clip,s9999,1.9986111111111111,47.52916666666667,0.6594310991581968,9.020750163328321,2823,55.2054551895147,-0.8615591270354344
ppo,wait-clip,s999,2.0833333333333335,50.93888888888889,0.7684934329455545,8.829165485004749,2823,56.79241941197308,-0.8853046466829255
ppo,wait-clip,s2025,15.634722222222223,32958.11666666667,192.37324819466343,5.44723459429669,2551,55.85064680517444,-5.104390671491274
