algo,reward,seed,mean_queue,mean_wait,mean_wait_per_veh,mean_speed,throughput,mean_travel_time,total_reward
random,-,0,20.244444444444444,314.99583333333334,3.9375956899279334,5.822566660652567,1987,133.29894313034725,-11.649444549519103
fixed,-,-,17.368055555555557,307.9611111111111,4.558139513592704,6.515756576319458,2000,115.3125,-10.792361179599538
webster,-,-,45.84888888888889,612.6719444444444,4.3158872924978535,3.6336973826964702,1934,223.435367114788,0.0
ddqn,pressure,s1111,2.0527777777777776,5.7375,0.1110657942203227,8.474094623135436,2015,89.14640198511167,-1.3461112216464244
ddqn,pressure,s123,2.0930555555555554,6.497222222222222,0.12088159114647452,8.509788454784417,2014,88.79592850049653,-1.3712500960100442
ddqn,pressure,s2025,3.5236111111111112,12.7875,0.22332426392211546,7.9513223612685415,2012,96.18290258449304,-2.258888984390069
ddqn,pressure,s2718,1.9375,5.729166666666667,0.10888880099348187,8.475037156885882,2014,88.95233366434955,-1.2833334385650232
ddqn,pressure,s314,2.0430555555555556,6.273611111111111,0.12152343149669353,8.485850918886538,2014,88.81082423038728,-1.3118056507082656
ddqn,pressure,s42,2.0597222222222222,6.213888888888889,0.11182620941773981,8.524848136200948,2015,88.1439205955335,-1.3630556659190916
ddqn,pressure,s5678,2.688888888888889,10.641666666666667,0.1920811883995808,8.455395907357572,2012,88.33499005964215,-1.7236112120444886
ddqn,pressure,s777,1.9569444444444444,7.238888888888889,0.13009504192396168,8.51012957044195,2015,88.44913151364764,-1.2781945374445058
ddqn,pressure,s999,2.85,9.92361111111111,0.19988168397911593,8.223711625974666,2014,91.42750744786494,-1.781527890067082
ddqn,pressure,s9999,3.161111111111111,11.998611111111112,0.22112807164644546,8.019704902052213,2010,94.81592039800995,-1.9873612064984627
ddqn,queue,s1111,1.988888888888889,5.654166666666667,0.10537214406257471,8.50709455333437,2015,89.08188585607941,-1.3277778832707554
ddqn,queue,s123,163.40555555555557,126935.9875,337.540516650354,3.59145269706133,1310,88.98473282442748,-78.35458325367654
ddqn,queue,s2025,2.0902777777777777,6.191666666666666,0.11292319710176671,8.414921991078447,2015,89.50124069478908,-1.353889001358766
ddqn,queue,s2718,2.9763888888888888,27.31111111111111,0.5603036011369683,8.26282135015688,2015,91.05707196029776,-1.9184723303187639
ddqn,queue,s314,2.6416666666666666,9.154166666666667,0.17065053990286028,8.296501843202545,2015,90.86600496277916,-1.7336112404009327
ddqn,queue,s42,2.7666666666666666,9.343055555555555,0.1795751241088643,8.485959017133549,2012,87.81560636182903,-1.7906945627764799
ddqn,queue,s5678,2.2819444444444446,7.511111111111111,0.14949624170974876,8.645430035749596,2012,85.44980119284294,-1.5444445762550458
ddqn,queue,s777,1.9930555555555556,5.165277777777778,0.0963857165615341,8.492068240507184,2013,88.62146050670641,-1.325000099313911
ddqn,queue,s999,2.4763888888888888,8.365277777777777,0.1622834704679533,8.675647659290773,2013,85.60357675111773,-1.6095834691659547
ddqn,queue,s9999,2.4319444444444445,7.527777777777778,0.14255173100744958,8.358752169261157,2013,89.88325881768505,-1.6031945726135746
ddqn,wait-clip,s1111,17.416666666666668,66878.6125,622.0940442651564,4.026795339640354,1697,85.39776075427224,-10.570833693258464
ddqn,wait-clip,s123,1.9944444444444445,4.85,0.09045055226524204,8.421675428633742,2014,89.52830188679245,-1.30416676501045
ddqn,wait-clip,s2025,15.816666666666666,66397.16944444444,621.7765343091513,4.00594603007364,1690,86.14792899408285,-9.610555679304525
ddqn,wait-clip,s2718,6.204166666666667,100.35555555555555,2.071875342666067,7.846712954967218,2010,94.18905472636816,-4.029166789492592
ddqn,wait-clip,s314,2.0347222222222223,6.009722222222222,0.11205801992818044,8.477793902284773,2012,88.8096421471173,-1.341805654228665
ddqn,wait-clip,s42,12.481944444444444,15404.913888888888,263.202289120088,6.861463721546416,2000,91.87,-7.781111129443161
ddqn,wait-clip,s5678,1.9944444444444445,5.280555555555556,0.1013061758395809,8.446082630401632,2012,88.88667992047714,-1.3095834393752739
ddqn,wait-clip,s777,1.9652777777777777,5.069444444444445,0.09521656238081339,8.504449791596203,2015,88.43424317617865,-1.2855556523427367
ddqn,wait-clip,s999,55.63333333333333,63436.275,514.1619729121851,4.647732272665893,1784,95.78755605381166,-33.657499384717084
ddqn,wait-clip,s9999,11.829166666666667,15355.247222222222,267.09379118897664,6.928727131758473,1995,90.94486215538848,-7.234722219174728
dqn,pressure,s1111,1.9847222222222223,5.123611111111111,0.09953506076780996,8.509503281427934,2016,88.78224206349206,-1.3113889878732152
dqn,pressure,s123,3.0694444444444446,10.304166666666667,0.19966433791191823,8.43070517625124,2014,88.37884806355511,-1.9520834565046243
dqn,pressure,s2025,2.051388888888889,6.3625,0.11096431379292705,8.5266090301189,2013,88.6140089418778,-1.3534723306656815
dqn,pressure,s2718,2.8916666666666666,9.090277777777779,0.17865361222643403,8.230968533709984,2012,91.34194831013916,-1.9079167986055836
dqn,pressure,s314,155.89166666666668,154739.31805555554,365.4762864640597,1.335491344335531,1319,309.56785443517816,-90.69972187140957
dqn,pressure,s42,1.9430555555555555,5.208333333333333,0.10097648695693737,8.465827613188047,2014,88.86047666335651,-1.2744445484131575
dqn,pressure,s5678,3.436111111111111,13.408333333333333,0.2606027442640115,8.370329609785548,2014,89.02929493545184,-2.146250108431559
dqn,pressure,s777,2.0277777777777777,6.259722222222222,0.11905530641816221,8.458411170519085,2018,89.04856293359762,-1.3365278861601837
dqn,pressure,s999,3.375,12.095833333333333,0.23168059576653338,8.113371618782098,2015,93.47394540942928,-2.1512501227553003
dqn,pressure,s9999,2.5805555555555557,7.654166666666667,0.14916232962075723,8.32834459896235,2016,90.52827380952381,-1.7026390142855234
dqn,queue,s1111,2.0930555555555554,6.120833333333334,0.11518774378070058,8.459832313159513,2017,89.56370847793752,-1.3833334312657826
dqn,queue,s123,3.1277777777777778,11.234722222222222,0.21491593725632058,8.090630367493324,2013,94.00645802285146,-1.9563889933051541
dqn,queue,s2025,3.2597222222222224,10.997222222222222,0.21856683620892364,8.366522909455815,2011,89.04027846842367,-2.092222352628596
dqn,queue,s2718,1.9944444444444445,6.526388888888889,0.12415029084564537,8.484512863084554,2011,88.59771258080556,-1.3027778813266195
dqn,queue,s314,2.536111111111111,8.452777777777778,0.1605113500041573,8.32055947583201,2015,90.68238213399503,-1.6304167922353372
dqn,queue,s42,2.6166666666666667,8.152777777777779,0.1487273888556299,8.319779827256296,2012,90.46719681908549,-1.7568056846503168
dqn,queue,s5678,1.976388888888889,5.197222222222222,0.09559476424254376,8.480464983538957,2015,88.53101736972705,-1.2983334330492653
dqn,queue,s777,2.576388888888889,8.193055555555556,0.1640758700772649,8.58662600365133,2011,86.54152163102934,-1.7173612251062877
dqn,queue,s999,2.2708333333333335,7.5875,0.14558542301125016,8.703025105797696,2012,85.66351888667992,-1.4568056739517488
dqn,queue,s9999,3.026388888888889,10.155555555555555,0.19765406030882435,8.514757395160697,2014,87.16236345580934,-1.9333334481343627
dqn,wait-clip,s1111,16.929166666666667,24084.856944444444,251.65331981365182,4.123052305748768,1715,110.52769679300292,-10.261944548226893
dqn,wait-clip,s123,2.6486111111111112,8.416666666666666,0.16703882882038132,8.587810636047758,2012,86.63270377733599,-1.7197223488474265
dqn,wait-clip,s2025,1.8944444444444444,5.972222222222222,0.10918811926154576,8.504901298768365,2015,88.56575682382135,-1.2418056473252364
dqn,wait-clip,s2718,3.886111111111111,304.79583333333335,6.47500961389971,8.141767436234943,2010,92.66915422885572,-2.4643056312925182
dqn,wait-clip,s314,2.073611111111111,7.4,0.13300680070376347,8.500892583654052,2016,88.74503968253968,-1.3626389915589243
dqn,wait-clip,s42,13.908333333333333,59539.90694444445,561.8784148604149,4.097617490594876,1692,88.64657210401892,-8.46472216420807
dqn,wait-clip,s5678,2.140277777777778,5.791666666666667,0.11296204654202482,8.525553512770296,2016,88.86160714285714,-1.4725001336773857
dqn,wait-clip,s777,11.89861111111111,11401.497222222222,167.7833768639589,6.292499015181938,1858,87.83907427341227,-7.246111231041141
dqn,wait-clip,s999,1.9805555555555556,5.304166666666666,0.09817574947366657,8.559594305460811,2015,88.09677419354838,-1.2963889918173663
dqn,wait-clip,s9999,2.9069444444444446,9.676388888888889,0.19632426775876158,8.206625606199411,2012,91.28727634194831,-1.8863890327629633
ppo,pressure,s1111,1.9666666666666666,5.179166666666666,0.09874040243174644,8.502490640730251,2017,88.78036688150719,-1.2891667681396939
ppo,pressure,s123,1.9972222222222222,5.670833333333333,0.1093646413664443,8.452888656536377,2016,89.33531746031746,-1.3054167640511878
ppo,pressure,s2025,1.9208333333333334,5.427777777777778,0.10303540404577174,8.465721288965371,2012,88.7624254473161,-1.2640278720646165
ppo,pressure,s2718,1.9736111111111112,6.541666666666667,0.12073000456231403,8.476088565650526,2013,89.06607054148037,-1.295277873694431
ppo,pressure,s314,1.976388888888889,5.2,0.09805636687028622,8.530932112599759,2015,88.06451612903226,-1.279861215793062
ppo,pressure,s42,1.9736111111111112,5.708333333333333,0.10675022512945177,8.51523035409719,2018,88.23092170465807,-1.2902778766583651
ppo,pressure,s5678,1.9083333333333334,5.527777777777778,0.10426711433748097,8.484119510389279,2016,88.54166666666667,-1.247500094003044
ppo,pressure,s777,1.9333333333333333,5.670833333333333,0.10777692832595935,8.519912436384061,2015,88.43176178660049,-1.2668056571274064
ppo,pressure,s999,1.9875,5.165277777777778,0.09645235134488905,8.473792225334533,2015,88.77171215880894,-1.3070834369864315
ppo,pressure,s9999,1.95,4.9222222222222225,0.09397383964546546,8.520881595821622,2017,87.96727813584532,-1.2787500947597437
ppo,queue,s1111,2.0375,5.143055555555556,0.09706784387471609,8.450062486864653,2017,88.9167079821517,-1.3368056620820425
ppo,queue,s123,2.0569444444444445,6.825,0.1272531400694312,8.43987126602375,2016,89.15922619047619,-1.3543056626222096
ppo,queue,s2025,2.048611111111111,6.548611111111111,0.11869819989850562,8.503062972789838,2015,88.6501240694789,-1.3411112127942033
ppo,queue,s2718,2.026388888888889,5.502777777777778,0.10067810139471349,8.456586661241138,2015,89.29776674937965,-1.3293056457769126
ppo,queue,s314,91.33055555555555,54030.794444444444,214.85423077681472,4.773025785703836,1539,85.2501624431449,-43.67291713837767
ppo,queue,s42,2.1944444444444446,7.204166666666667,0.13330045196448317,8.443747528001188,2013,89.57774465971187,-1.430416771734599
ppo,queue,s5678,2.0694444444444446,7.0375,0.13228604172586883,8.462777621263113,2014,89.09632571996028,-1.3680556595791131
