timestep,loss,value_loss,entropy_loss,approx_kl,clip_fraction,explained_variance,policy_gradient_loss
200,,,,,,,
400,19.89935302734375,36.630884885787964,-3.688876932859421,1.2516975e-07,0.0,-0.06385540962219238,-0.00015156820419885974
600,6.346663951873779,12.717342710494995,-3.6888757169246675,3.185868e-07,0.0,-0.053526997566223145,-0.0001851524394920201
800,8.736863136291504,20.353216123580932,-3.688874053955078,2.166629e-07,0.0,0.022013723850250244,-0.00012861600445557286
1000,11.317301750183105,24.62424168586731,-3.6888737976551056,1.5318395e-07,0.0,0.03595924377441406,-0.00010402026850653279
1200,7.51207971572876,13.539537644386291,-3.6888738751411436,3.9756299e-07,0.0,-0.021728992462158203,-0.00018847214966217775
1400,14.050375938415527,29.064373445510864,-3.688873517513275,1.7970801e-07,0.0,-0.02934849262237549,-0.00013998524883982456
1600,2.6941850185394287,6.2779134750366214,-3.6888733386993406,1.2758373e-06,0.0,-0.09629428386688232,-0.000373299123083104
1800,12.047719955444336,22.57746994495392,-3.6888721108436586,1.5050173e-07,0.0,-0.019736647605895996,-7.38985541404169e-05
2000,3.457029104232788,7.989517486095428,-3.6888715386390687,2.8938055e-07,0.0,0.013394415378570557,-0.00018400944950371922
2200,10.872431755065918,20.199322175979614,-3.688870906829834,1.5467405e-07,0.0,-0.06924235820770264,-9.315961615652402e-05
2400,13.821175575256348,24.02091488838196,-3.688870686292648,8.553266e-08,0.0,0.012049555778503418,-8.571571043933802e-05
2600,8.424777030944824,16.273129653930663,-3.6888700485229493,2.348423e-07,0.0,0.00479811429977417,-0.0001254597744198116
2800,9.792861938476562,16.397106885910034,-3.688868921995163,1.12354755e-07,0.0,0.009296655654907227,-8.903101862323126e-05
3000,5.837533950805664,9.482452476024628,-3.688868635892868,1.4156103e-07,0.0,0.08319199085235596,-0.00011313196950943905
3200,11.845829963684082,23.673046827316284,-3.6888684570789336,1.4483928e-07,0.0,-0.018131136894226074,-0.00010866901234827254
3400,7.390546798706055,12.530643880367279,-3.6888677954673765,3.3140185e-07,0.0,-0.029422283172607422,-0.00016516339774237389
3600,3.1683707237243652,5.720762693881989,-3.688866525888443,8.34763e-07,0.0,0.07158786058425903,-0.0002750937043356494
3800,3.3779256343841553,7.790001142024994,-3.6888654589653016,4.10378e-07,0.0,-0.08935654163360596,-0.00016756203954786385
4000,20.86552619934082,43.732305908203124,-3.6888653218746184,2.8312206e-08,0.0,0.032675325870513916,-1.8561616639800603e-05
4200,19.35969352722168,35.461765146255495,-3.6888650238513945,3.0696395e-08,0.0,0.05527597665786743,-6.211189952216589e-05
4400,17.19640350341797,33.570925855636595,-3.6888653218746184,2.4437904e-08,0.0,0.05012989044189453,-5.76836615184817e-05
4600,8.328837394714355,13.162826752662658,-3.688864827156067,6.768107e-07,0.0,-0.027402877807617188,-0.0002776110185565894
4800,10.566971778869629,25.65324158668518,-3.688863867521286,1.4722347e-07,0.0,-0.019536972045898438,-0.00011756408251835104
5000,13.624969482421875,29.973800659179688,-3.688863903284073,5.841255e-08,0.0,0.00683218240737915,-7.507255693075531e-05
5200,17.757781982421875,39.21353840827942,-3.6888646602630617,1.2516976e-08,0.0,-0.055675625801086426,-4.07126845172634e-05
5400,8.353659629821777,16.036715149879456,-3.688864690065384,1.3589859e-07,0.0,0.0019596219062805176,-0.00010321490786406873
5600,12.56701374053955,26.295591259002684,-3.6888638377189635,1.758337e-07,0.0,-0.03155314922332764,-0.0001348349833169671
5800,24.618408203125,49.4620903968811,-3.6888640463352202,1.3411046e-08,0.0,-0.017785310745239258,-3.3659502945226906e-05
6000,2.1954879760742188,5.530636858940125,-3.6888643383979796,1.1110305e-06,0.0,-0.026877403259277344,-0.0003516324466241283
6200,9.996234893798828,17.260785865783692,-3.688863128423691,1.8209218e-07,0.0,-0.05489397048950195,-0.00013235318575945953
