timestep,loss,value_loss,entropy_loss,approx_kl,clip_fraction,explained_variance,policy_gradient_loss
200,,,,,,,
400,7.755673141218722e-05,0.0013977331647765823,-3.6888728022575377,3.582239e-07,0.0,-1.8439414501190186,-0.0002648353128361203
600,0.001088074641302228,0.0035316420427989213,-3.688870942592621,2.8192997e-07,0.0,-1.075096607208252,-0.00017257751414245792
800,0.0011356951436027884,0.0047401491028722376,-3.6888691008090975,4.4822693e-07,0.0,-4.324282169342041,-0.000258675157111643
1000,0.0004525248659774661,0.0036916415847372264,-3.68886861205101,4.2587519e-07,0.0,-2.1493709087371826,-0.00021540240917943264
1200,0.000600607949309051,0.0029055899067316204,-3.688868206739426,4.7922134e-07,0.0,-2.690483570098877,-0.0002195761200739499
1400,0.000723261502571404,0.002463964989874512,-3.688867282867432,3.9339065e-07,0.0,-4.88273286819458,-0.00021032754227974239
1600,0.00017516716616228223,0.0016163986059837044,-3.688866639137268,4.1425227e-07,0.0,-5.126917839050293,-0.00019959455775870883
1800,-4.520185757428408e-05,0.0013192508529755286,-3.6888666570186617,4.377961e-07,0.0,-2.5851190090179443,-0.00021450711967556656
2000,-2.3593107471242547e-05,0.0010382021384430118,-3.6888662457466124,4.0262938e-07,0.0,-5.388926982879639,-0.00020669255226355432
2200,-0.00038439236232079566,0.0006764368510630448,-3.688865268230438,3.6150217e-07,0.0,-3.220243453979492,-0.00016609712646410978
2400,-5.9632264310494065e-05,0.000806269733584486,-3.68886479139328,2.926588e-07,0.0,-3.4687938690185547,-0.0001617548511218203
2600,-0.00021122361067682505,0.00039533704511995893,-3.688864654302597,2.6375056e-07,0.0,-3.4420242309570312,-0.00013900679338756382
2800,-0.0002469993196427822,0.0004346153626102023,-3.6888649642467497,3.0189753e-07,0.0,-6.55302619934082,-0.0001819435799796043
3000,-0.000370732945157215,0.0004998044179956196,-3.6888635396957397,5.8472153e-07,0.0,-2.1491644382476807,-0.0002141476874445436
3200,-0.00036883295979350805,0.0005472583736263914,-3.6888635218143464,3.5166738e-07,0.0,-7.819596290588379,-0.00018166261864749345
3400,-4.484382952796295e-05,0.00041843251055979637,-3.688862943649292,4.2200088e-07,0.0,-8.6076078414917,-0.0001794431872249369
3600,-0.0004867248353548348,0.0005319599364156602,-3.6888631641864777,6.583333e-07,0.0,-13.716891288757324,-0.00023909189630790805
3800,-0.00019191598403267562,0.0003164432724588551,-3.688863044977188,4.154444e-07,0.0,-8.21323299407959,-0.00015853883239196341
4000,-0.0004490357532631606,0.0002952141925561591,-3.6888620376586916,3.20971e-07,0.0,-5.37078332901001,-0.00016723498640756063
4200,-0.00039144098991528153,0.00033900405614986087,-3.688862657546997,4.6044588e-07,0.0,-5.302426338195801,-0.00020300468834140163
4400,-0.00021629378898069263,0.00023057564303599065,-3.688863092660904,3.4540892e-07,0.0,-4.553005218505859,-0.0001662969881754961
4600,-0.00013489263074006885,0.0003204156568244798,-3.6888624846935274,3.9160253e-07,0.0,-7.834885597229004,-0.00017954203567382976
4800,-0.0006438005366362631,0.00019895943933079252,-3.688862133026123,6.225705e-07,0.0,-4.2820048332214355,-0.00022976548811994845
5000,-0.0003220031503587961,0.000301453016436426,-3.68886176943779,4.452467e-07,0.0,-10.110828399658203,-0.00017578235985706847
5200,-0.0001382775226375088,0.0003373740619281307,-3.6888609409332274,3.6329033e-07,0.0,-2.528271436691284,-0.000167445324228499
5400,-0.00048613236867822707,0.00025205410638591276,-3.688860923051834,6.5386297e-07,0.0,-4.997847557067871,-0.00027243183464997767
5600,-0.0003644728276412934,0.00015793110760569106,-3.6888604879379274,4.0113926e-07,0.0,-4.988016605377197,-0.00016940489077108545
5800,-0.0006296130595728755,0.00022810368573118468,-3.6888585567474363,5.203486e-07,0.0,-4.444276809692383,-0.00026180014139161046
6000,-0.0002065816952381283,0.00019470968345558504,-3.688857835531235,2.3156404e-07,0.0,-3.049286365509033,-0.00010370186188174424
6200,-0.0002739703340921551,0.00024380728191317758,-3.68885715007782,4.956126e-07,0.0,-5.048221588134766,-0.00022185806955388188
6400,-0.00022493461437989026,0.00020337268579169178,-3.6888560235500334,2.837181e-07,0.0,-5.089548587799072,-0.0001415662394228967
6600,-0.0001996334467548877,0.00022454297795775345,-3.6888557732105256,4.082918e-07,0.0,-7.223574638366699,-0.00016933082815036028
6800,-0.00021465397730935365,0.0001383608891046606,-3.688855600357056,2.9414892e-07,0.0,-3.080057144165039,-0.0001370700298104932
7000,-0.000201179544092156,0.00017706761000226833,-3.6888552844524383,2.8192997e-07,0.0,-2.701000452041626,-0.00012401679096489814
7200,-0.0004873420693911612,0.0001574970618094085,-3.6888557732105256,4.789233e-07,0.0,-2.5225555896759033,-0.00022490113460775784
7400,-0.0004235589294694364,7.700183518863924e-05,-3.6888552963733674,4.8607586e-07,0.0,-3.3318400382995605,-0.00018974302555623267
7600,-0.0003141415072605014,0.00013115007595843053,-3.6888543128967286,4.2408703e-07,0.0,-1.9595649242401123,-0.00018893767151121344
7800,-0.00011104421719210222,9.24845738154545e-05,-3.688853311538696,3.3169982e-07,0.0,-6.5468854904174805,-0.00013656029186250861
8000,-0.0001747633796185255,0.0001730907279124949,-3.6888532102108003,3.7163497e-07,0.0,-4.401782035827637,-0.00015168045429436727
8200,-0.0001376791187794879,0.0001870091047749156,-3.6888527870178223,3.182888e-07,0.0,-2.462005376815796,-0.00014726553112383024
8400,-0.0002644490741658956,0.00016837509883771418,-3.688851660490036,3.769994e-07,0.0,-3.6494526863098145,-0.00013469608117290256
8600,-0.0004382942570373416,0.00016463125612062868,-3.6888503074645995,5.1826237e-07,0.0,-3.2508673667907715,-0.00021884951083235294
8800,-0.00030801116372458637,0.00014413065655389802,-3.6888501346111298,5.468726e-07,0.0,-6.000695705413818,-0.0002055514018483029
9000,-0.00035868535633198917,0.00010839030710485531,-3.688850164413452,3.6507845e-07,0.0,-4.401740074157715,-0.0001553363046527867
9200,-0.0005137111875228584,0.00010976750727422768,-3.6888506710529327,3.8266182e-07,0.0,-3.955533981323242,-0.0001737828032557509
9400,-0.0005210975650697947,0.0001161932612376404,-3.6888509035110473,3.9488077e-07,0.0,-6.683747291564941,-0.00017204339655245703
9600,-0.0005180918960832059,0.00010798746689033578,-3.688850373029709,4.9620866e-07,0.0,-2.5904290676116943,-0.000227293406698037
9800,-0.0004201912961434573,8.586208996348432e-05,-3.6888498961925507,4.2021276e-07,0.0,-1.123323917388916,-0.00018865352844141814
10000,-0.0003645186370704323,7.223705943033565e-05,-3.6888496577739716,4.246831e-07,0.0,-0.6604735851287842,-0.00019862038567340922
10200,-0.0004801474860869348,0.00012288087364140666,-3.6888494789600372,5.435944e-07,0.0,-3.1022400856018066,-0.00023626813435839722
10400,-0.0007939997012726963,8.635459198558237e-05,-3.688848555088043,5.00977e-07,0.0,-3.225853443145752,-0.00020921647658100895
