timestep,loss,value_loss,entropy_loss,approx_kl,clip_fraction,explained_variance,policy_gradient_loss
200,,,,,,,
400,0.04742316156625748,0.11713998578488827,-3.688877046108246,1.2642704e-07,0.0,-4.164238452911377,-0.00012729292502626776
600,0.03217605501413345,0.10446923105046153,-3.688875788450241,1.6367994e-07,0.0,-3.5624117851257324,-0.0001404118724167347
800,0.02096044272184372,0.10203059278428554,-3.688875049352646,3.0803494e-07,0.0,-3.324615478515625,-0.0001710061449557543
1000,0.057925790548324585,0.10250563081353903,-3.688874989748001,2.6565976e-07,0.0,-4.510525226593018,-0.00015223584487102925
1200,0.03930127993226051,0.09930304307490587,-3.688874864578247,3.6600977e-07,0.0,-3.6706600189208984,-0.00018792928894981742
1400,0.05898585915565491,0.09644237738102675,-3.688874214887619,3.1501986e-07,0.0,-5.206994533538818,-0.00018105010967701675
1600,0.07078855484724045,0.0915634760633111,-3.688873898983002,2.15834e-07,0.0,-8.042608261108398,-0.00013604374835267662
1800,0.07375708222389221,0.09324739072471858,-3.6888738572597504,2.9802322e-07,0.0,-4.63278865814209,-0.00013636883813887833
2000,0.028007756918668747,0.08634994570165873,-3.6888741135597227,2.903398e-07,0.0,-3.4891371726989746,-0.00015793092316016555
2200,0.02536529302597046,0.08062707595527172,-3.688874328136444,1.7113052e-07,0.0,-6.396695613861084,-0.00010221353732049465
2400,0.0529942661523819,0.08466035220772028,-3.6888740956783295,2.4354085e-07,0.0,-4.211010932922363,-0.00013880066107958556
2600,0.05309667810797691,0.07728681098669768,-3.688873791694641,2.6193447e-07,0.0,-3.5742697715759277,-0.00015880247810855507
2800,0.04309505596756935,0.08220873055979609,-3.688873428106308,2.1187589e-07,0.0,-6.506631851196289,-0.0001510452711954713
3000,0.0532623790204525,0.06907008569687605,-3.6888726115226746,3.0407682e-07,0.0,-2.059556722640991,-0.00017686379142105578
3200,0.03030349873006344,0.06632566917687654,-3.688872665166855,1.466833e-07,0.0,-1.977773666381836,-0.00010219376999884844
3400,0.03729573264718056,0.07608537590131163,-3.6888723850250242,1.7229468e-07,0.0,-4.009059906005859,-0.00013157124631106852
3600,0.029549572616815567,0.06399240521714092,-3.688872587680817,2.3213215e-07,0.0,-3.199802875518799,-0.00014370863791555167
3800,0.026452641934156418,0.07072797054424881,-3.688872140645981,2.1862797e-07,0.0,-7.384101867675781,-0.00012219607597216964
4000,0.019259808585047722,0.0574761601164937,-3.6888717234134676,3.1548552e-07,0.0,-5.9151153564453125,-0.00016322876326739787
4200,0.02716246247291565,0.05884274365380406,-3.688871419429779,3.9860606e-07,0.0,-3.7114338874816895,-0.00020505067659541963
4400,0.05030374974012375,0.06339125549420714,-3.688870483636856,2.339948e-07,0.0,-7.8639373779296875,-0.00013568908907473086
