timestep,loss,value_loss,entropy_loss,approx_kl,clip_fraction,explained_variance,policy_gradient_loss
200,,,,,,,
400,0.033200472593307495,0.07296837391331792,-3.688873553276062,2.5451183e-07,0.0,-4.368967533111572,-0.0001600714473601883
600,0.032997503876686096,0.06020940020680428,-3.688871073722839,3.7789343e-07,0.0,-6.152256488800049,-0.00020477512483644267
800,0.025200465694069862,0.05611983742564917,-3.688868969678879,6.3568353e-07,0.0,-5.190753936767578,-0.0003067014538096657
1000,0.023121852427721024,0.046044610906392336,-3.6888679921627046,6.455183e-07,0.0,-5.319953441619873,-0.0002847730233154433
1200,0.014932778663933277,0.03515596534125507,-3.688868063688278,7.0005655e-07,0.0,-1.9545629024505615,-0.0002990375590968597
1400,0.014060231857001781,0.034067836496979,-3.6888669431209564,6.9499015e-07,0.0,-4.356996059417725,-0.00025650906670544594
1600,0.012904146686196327,0.028946494590491055,-3.6888653934001923,6.556511e-07,0.0,-3.738354206085205,-0.0002779821313833919
1800,0.01111515611410141,0.024211789853870867,-3.688865214586258,6.142259e-07,0.0,-5.486225605010986,-0.00026789963223410317
2000,0.0074070352129638195,0.020977445505559446,-3.6888642966747285,4.917383e-07,0.0,-5.074367046356201,-0.00020092096966652928
2200,0.006720272358506918,0.017012663069181144,-3.6888630092144012,6.625056e-07,0.0,-3.020028591156006,-0.00028722800272453777
2400,0.004587322007864714,0.013407160737551748,-3.6888625979423524,6.580352e-07,0.0,-5.3849992752075195,-0.00024409283692161665
2600,0.003532500471919775,0.010397343197837472,-3.6888610303401945,5.5462124e-07,0.0,-5.890465259552002,-0.00022272388721900072
2800,0.003589822445064783,0.008771133353002369,-3.6888586282730103,4.2915346e-07,0.0,-2.5504510402679443,-0.000176951058685626
3000,0.002577444538474083,0.007359794899821281,-3.688857525587082,8.174777e-07,0.0,-4.094443321228027,-0.0003077058775690977
3200,0.0015049248468130827,0.0049188202014192935,-3.6888569414615633,7.0512294e-07,0.0,-1.9991858005523682,-0.000291655549212011
3400,0.001152608310803771,0.003988036018563434,-3.6888561129570006,5.492568e-07,0.0,-3.8421812057495117,-0.00024056251356250336
3600,0.0012631855206564069,0.003685274161398411,-3.688853305578232,5.51939e-07,0.0,-5.460619926452637,-0.00020667805590619538
3800,0.0002863474073819816,0.0024546855711378157,-3.6888530552387238,7.2211026e-07,0.0,-8.18691635131836,-0.00032826948210367134
4000,0.0004087691195309162,0.001724950803327374,-3.688850909471512,5.194545e-07,0.0,-4.492270469665527,-0.00023044021379701186
4200,5.2960822358727455e-05,0.0013810954580549151,-3.6888493955135346,5.805492e-07,0.0,-9.700338363647461,-0.00027950292668434964
4400,-0.000185319222509861,0.0008982574232504703,-3.6888491451740264,4.2945146e-07,0.0,-4.4974775314331055,-0.00021644182404587654
4600,-4.817398439627141e-05,0.0006234568478248548,-3.688847744464874,3.9756299e-07,0.0,-2.378908395767212,-0.00019210660389932244
4800,-0.000367803149856627,0.0005163369751244318,-3.6888482928276063,5.9336423e-07,0.0,-3.1838607788085938,-0.0002308207754760705
5000,-0.00032509173615835607,0.0004227426186844241,-3.6888470590114593,7.05421e-07,0.0,-13.862460136413574,-0.00027157722461588205
5200,-0.0004751769301947206,0.00024868060354492626,-3.688846617937088,4.4494868e-07,0.0,-2.356574773788452,-0.00020010980943112598
5400,-0.0003659637877717614,0.00016437320482509676,-3.688848227262497,3.9428474e-07,0.0,-2.5082356929779053,-0.000175347181117802
5600,-0.0005362911615520716,0.00014874226799292954,-3.6888480603694918,4.87566e-07,0.0,-2.1774845123291016,-0.00021711597619045175
5800,-0.0005394671461544931,0.0001237678619872895,-3.688846969604492,8.8363885e-07,0.0,-1.7609436511993408,-0.0003079421829113471
6000,-0.000431805761763826,0.0001324214921623934,-3.6888449609279634,4.4584274e-07,0.0,-1.4556844234466553,-0.0002092405080450277
6200,-0.0007222248241305351,4.551274059849675e-05,-3.6888464033603667,4.991889e-07,0.0,-2.9632728099823,-0.0002221660316597429
6400,-0.0003073792904615402,8.927762683015316e-05,-3.688846546411514,3.0189753e-07,0.0,-1.99857759475708,-0.00015487733431669427
6600,-0.0004711067012976855,5.142898780832184e-05,-3.6888450562953947,5.5849546e-07,0.0,-0.5885668992996216,-0.00023815643065909774
6800,-0.0004464703961275518,4.09130454499973e-05,-3.688845294713974,4.6879052e-07,0.0,-1.1108100414276123,-0.00021625375642042588
7000,-0.00048780767247080803,4.869818694714922e-05,-3.688843536376953,6.8724154e-07,0.0,-0.748026967048645,-0.0002890593711542877
7200,-0.0004057761107105762,7.277203585545066e-05,-3.6888389229774474,5.0127505e-07,0.0,-1.5221433639526367,-0.00020435309296154002
7400,-0.00045071233762428164,5.5255473307624924e-05,-3.6888402462005616,3.2901764e-07,0.0,-2.132120370864868,-0.00013248394391928152
7600,-0.0005595220718532801,4.023589408461703e-05,-3.6888388872146605,4.431605e-07,0.0,-1.7757072448730469,-0.00019206694371178834
7800,-0.0005764247034676373,4.388192514852563e-05,-3.68883940577507,5.3852796e-07,0.0,-0.3077141046524048,-0.00021730800126942284
8000,-0.0009106533252634108,4.364166761661181e-05,-3.688839131593704,6.5028667e-07,0.0,-1.1974174976348877,-0.0002860327404960117
8200,-0.0003355490043759346,4.5569753547169965e-05,-3.688838559389114,4.953146e-07,0.0,-0.589727520942688,-0.0002342615863253794
8400,-0.0002283561188960448,4.148252510276507e-05,-3.6888367176055907,3.4719704e-07,0.0,-2.1743838787078857,-0.0001597476451023594
8600,-0.0006050055962987244,4.086762064616778e-05,-3.6888372719287874,6.186962e-07,0.0,-1.032543420791626,-0.00023605742916883444
8800,-0.00035416590981185436,5.535745394809055e-05,-3.688834345340729,5.1379203e-07,0.0,-0.7732336521148682,-0.0002211824339296453
