timestep,loss,value_loss,entropy_loss,approx_kl,clip_fraction,explained_variance,policy_gradient_loss
200,,,,,,,
400,0.017779432237148285,0.05097655337303877,-3.68887637257576,1.66893e-07,0.0,-1.7054579257965088,-0.00014005041167655107
600,0.06437893211841583,0.08399613983929158,-3.6888752698898317,2.2470951e-07,0.0,-0.8571442365646362,-0.00015069034701866712
800,0.028440209105610847,0.06351790307089686,-3.6888734817504885,2.7239324e-07,0.0,-1.0550541877746582,-0.0001479431618415461
1000,0.02111927792429924,0.04562760735861957,-3.6888730227947235,2.8461218e-07,0.0,-1.1384882926940918,-0.00013518353565995512
1200,0.022587822750210762,0.055871785059571265,-3.6888725459575653,3.3140182e-07,0.0,-0.975216269493103,-0.00015557327809869736
1400,0.014756930992007256,0.026654040766879918,-3.6888717889785765,3.7789346e-07,0.0,-0.7973546981811523,-0.00021584005453405551
1600,0.022175151854753494,0.04834728022105992,-3.6888713598251344,2.4169685e-07,0.0,-0.9562697410583496,-0.00012300894104020355
1800,0.07911816984415054,0.11645978130400181,-3.688869649171829,2.1666287e-07,0.0,-0.1275634765625,-0.00011585418848301387
2000,0.0437251552939415,0.05405352110974491,-3.688869720697403,2.4259091e-07,0.0,-0.4913361072540283,-0.0001417007593278008
2200,0.04534886032342911,0.10472615510225296,-3.6888694524765016,3.4213065e-07,0.0,-0.34382593631744385,-0.00017341462494870896
2400,0.028706252574920654,0.08695620838552713,-3.6888689041137694,3.707409e-07,0.0,-0.33005285263061523,-0.00016704124277224785
2600,0.0811457559466362,0.19922325406223534,-3.688868075609207,1.9073487e-07,0.0,-0.2360858917236328,-0.00012961609558646004
2800,0.014193639159202576,0.03566108620725572,-3.688867825269699,2.1636487e-07,0.0,-0.9598008394241333,-0.00013692211732063697
3000,0.0159596037119627,0.041588696138933304,-3.6888675510883333,2.512336e-07,0.0,-0.8308876752853394,-0.00013604281896113514
3200,0.016301456838846207,0.03349285656586289,-3.688867652416229,2.104044e-07,0.0,-0.7138051986694336,-0.0001278551148841456
3400,0.03796356916427612,0.07674581846222281,-3.688867747783661,1.4960766e-07,0.0,-0.6893328428268433,-0.00012192691888666119
3600,0.014879495836794376,0.03814669051207602,-3.6888673424720766,2.2500754e-07,0.0,-0.2546248435974121,-0.00012640610404446306
3800,0.01390398945659399,0.03166051111184061,-3.6888672590255736,3.0875205e-07,0.0,-1.6549949645996094,-0.00016398607892551543
4000,0.0212812852114439,0.049901719717308876,-3.6888664960861206,2.2798775e-07,0.0,-0.4855368137359619,-0.0001142880201459695
4200,0.04750990867614746,0.08140967432409525,-3.688866025209427,3.477931e-07,0.0,-0.27955853939056396,-0.00016412039003843581
4400,0.011640460230410099,0.022020885068923236,-3.6888656318187714,2.351403e-07,0.0,-0.4870166778564453,-0.00014515165947557307
4600,0.016431502997875214,0.04362274408340454,-3.688865876197815,2.9981135e-07,0.0,-0.5834342241287231,-0.00016988454796327269
4800,0.016675230115652084,0.040618252102285625,-3.6888653934001923,2.1219253e-07,0.0,-0.8028879165649414,-0.00013034517331402817
5000,0.01750735193490982,0.029267087019979952,-3.688865178823471,2.592802e-07,0.0,-0.9061764478683472,-0.0001373294283951054
5200,0.009647178463637829,0.024726541293784977,-3.6888653934001923,4.804134e-07,0.0,-1.5342755317687988,-0.00018788534182225813
5400,0.009197882376611233,0.021580793731845915,-3.688865435123444,3.027916e-07,0.0,-1.2711877822875977,-0.00017328663853741766
5600,0.030087443068623543,0.08043486615642906,-3.6888654112815855,1.7523766e-07,0.0,-0.19698035717010498,-0.0001217086170089976
5800,0.03155677765607834,0.052544896490871906,-3.6888642489910124,2.4408104e-07,0.0,-0.24091839790344238,-0.00013833162633920538
6000,0.02413276955485344,0.046837574103847146,-3.688863092660904,2.744794e-07,0.0,-0.5556313991546631,-0.0001426797502731447
6200,0.01648716628551483,0.022851271205581725,-3.6888623893260957,2.220273e-07,0.0,-1.0513887405395508,-0.00014860595100850692
6400,0.028751900419592857,0.06519803977571428,-3.6888619482517244,1.5348196e-07,0.0,-0.3036435842514038,-0.0001064541347220227
6600,0.016021886840462685,0.0254095999058336,-3.688861036300659,2.720952e-07,0.0,-0.9246673583984375,-0.00016375718150254403
6800,0.02923309989273548,0.051194309210404756,-3.6888615906238558,2.6643275e-07,0.0,-0.39642465114593506,-0.00015424770052573366
7000,0.009099354036152363,0.02521492699161172,-3.688860982656479,2.2619963e-07,0.0,-0.5531001091003418,-0.00014613918982195884
7200,0.008069579489529133,0.023984967009164394,-3.688860386610031,2.1368265e-07,0.0,-0.208967924118042,-0.00013394272374154249
7400,0.04183526337146759,0.06522196629084646,-3.6888600647449494,2.2053719e-07,0.0,-0.20541667938232422,-0.00013125684246599877
7600,0.03121468424797058,0.04726159381680191,-3.6888594567775725,2.7507542e-07,0.0,-0.46380627155303955,-0.0001710336056434558
7800,0.013796783052384853,0.027250812249258162,-3.6888595283031465,3.2007694e-07,0.0,-0.1862022876739502,-0.00016973997691957233
8000,0.017949210479855537,0.025946267135441303,-3.688859832286835,4.5746566e-07,0.0,-0.1647721529006958,-0.0002098393960781375
8200,0.03615417331457138,0.12049375521019101,-3.68885977268219,3.042817e-07,0.0,-0.03962600231170654,-0.00016488112658248345
