step,mean_queue,mean_wait,mean_speed
100000,44.03055555555556,3234.9055555555556,2.343113452553553
10000,112.775,60394.55,1.629097014574485
110000,31.269444444444446,1324.1,2.567192967434706
120000,25.566666666666666,767.3166666666667,2.6538928025781345
130000,23.258333333333333,532.0583333333333,2.7131678225971116
140000,22.72222222222222,596.2333333333333,2.7560614689227183
150000,21.913888888888888,455.425,2.75616324989933
160000,18.916666666666668,289.15277777777777,2.772006232856857
170000,19.4,312.9194444444444,2.767449725239426
180000,18.211111111111112,214.69722222222222,2.7998632377621524
190000,18.705555555555556,254.91666666666666,2.7736431636072396
200000,18.68888888888889,240.99722222222223,2.782034929162287
20000,113.70277777777778,61090.933333333334,1.6252456622769853
30000,113.04166666666667,60786.26388888889,1.6238027010188527
40000,103.39166666666667,46377.47222222222,1.730075690158517
50000,94.775,40362.85555555556,1.7662613366909605
60000,53.888888888888886,5810.258333333333,2.232446682942264
70000,69.4888888888889,12423.502777777778,2.0513274291183596
80000,65.37222222222222,9682.358333333334,2.1049023929888238
90000,39.19166666666667,2104.2638888888887,2.4277155461849076
999999,18.72222222222222,224.675,2.776099405997314
