step,mean_queue,mean_wait,mean_speed
100000,47.38333333333333,2286.7916666666665,1.8255689483911504
10000,51.93888888888889,14817.191666666668,1.7741329077378598
110000,47.26111111111111,1846.3111111111111,1.830733339487954
120000,126.23055555555555,107807.65833333334,0.26548024760212985
130000,47.48888888888889,1781.6277777777777,1.814006872207936
140000,107.73333333333333,52430.819444444445,0.7998129787820176
150000,125.55277777777778,108881.90555555555,0.22199528575762228
160000,125.58888888888889,108939.13055555556,0.21680985441795753
170000,46.825,2024.8055555555557,1.8256501291750378
180000,125.09166666666667,98967.50277777777,0.34960289015717816
190000,125.88888888888889,109434.78055555555,0.19918005458283972
200000,125.85,109458.57222222222,0.2047086224043962
20000,50.15,7726.988888888889,1.7911876957345299
30000,43.12222222222222,965.1166666666667,1.8209919889345028
40000,51.91388888888889,269.26944444444445,1.6119887175000744
50000,51.99722222222222,270.68611111111113,1.6137927568492763
60000,52.00277777777778,270.52777777777777,1.6070443479125038
70000,51.72222222222222,268.06944444444446,1.6109815313322005
80000,43.611111111111114,860.8666666666667,1.8206575729999956
90000,45.647222222222226,1507.4277777777777,1.8481640554077898
999999,127.05555555555556,110766.08333333333,0.18154417826885855
