step,mean_queue,mean_wait,mean_speed
100000,34.41111111111111,188.14444444444445,2.0652341690195892
10000,51.986111111111114,14731.041666666666,1.7665944575038874
110000,35.6,193.25555555555556,2.0577532824904097
120000,35.955555555555556,387.875,2.0321008178078395
130000,34.06944444444444,359.6277777777778,2.0523733375923623
140000,35.96111111111111,246.90277777777777,2.046749043473848
150000,121.76944444444445,102220.94166666667,0.27663392849547663
160000,121.75555555555556,102217.22222222222,0.2754556612696274
170000,38.297222222222224,227.30555555555554,1.9783003902252094
180000,42.22222222222222,281.10555555555555,1.8846711526195719
190000,41.93055555555556,273.2972222222222,1.8888112080253658
200000,39.00555555555555,235.75,1.9696945230966836
20000,52.080555555555556,14883.722222222223,1.7736876485646595
30000,49.80555555555556,7441.930555555556,1.8018879068518205
40000,31.516666666666666,276.68055555555554,2.0708426051071505
50000,39.419444444444444,940.1944444444445,1.939298531980477
60000,38.775,973.7805555555556,1.9443235277223803
70000,43.05277777777778,1465.1333333333334,1.8830251024442846
80000,39.33888888888889,1272.925,1.9528942813281471
90000,43.86944444444445,1477.8777777777777,1.873914666133429
999999,39.611111111111114,244.025,1.9376555509537339
