step,mean_queue,mean_wait,mean_speed
100000,52.90555555555556,5474.391666666666,2.0729140250835347
10000,112.69722222222222,60437.575,1.626214706272483
110000,33.85,1746.4527777777778,2.499525369657773
120000,34.980555555555554,1781.6083333333333,2.497877252004396
130000,33.05555555555556,1645.3222222222223,2.5342801639652954
140000,31.625,1501.0416666666667,2.543926453744554
150000,27.147222222222222,893.2666666666667,2.636828969471669
160000,26.522222222222222,849.1111111111111,2.64821514466278
170000,25.93888888888889,802.8472222222222,2.6285709124363823
180000,21.855555555555554,516.0111111111111,2.7068754963583963
190000,25.869444444444444,973.7111111111111,2.639157425327526
200000,22.408333333333335,639.8277777777778,2.7050112678820595
20000,112.975,60228.51388888889,1.6186637040942369
30000,113.40555555555555,60761.84166666667,1.631187762024831
40000,90.46388888888889,38233.305555555555,1.8266343509868133
50000,102.05,43744.49444444444,1.7198161989418312
60000,80.74444444444444,36609.444444444445,1.7168559702616522
70000,78.48611111111111,35894.08888888889,1.7592746171589893
80000,78.78333333333333,34196.60555555556,1.6714766501499942
90000,78.5111111111111,33748.080555555556,1.652277716369063
999999,21.102777777777778,485.9611111111111,2.733180775251993
