timestep,loss,value_loss,entropy_loss,approx_kl,clip_fraction,explained_variance,policy_gradient_loss
200,,,,,,,
400,0.051672354340553284,0.12331153927370905,-3.688876670598984,9.059906e-08,0.0,-0.5083396434783936,-0.00010418143859260986
600,0.015119211748242378,0.03624077262356877,-3.688875561952591,2.5361777e-07,0.0,-4.1060380935668945,-0.000174506408867936
800,0.03664793446660042,0.06874752612784504,-3.688873702287674,3.1799078e-07,0.0,-0.7158443927764893,-0.00016442609617577374
1000,0.04974932596087456,0.12083916496485472,-3.688872879743576,2.4318695e-07,0.0,-0.5582858324050903,-0.0001455668735162008
1200,0.04305195435881615,0.08634320283308625,-3.6888729989528657,2.5272368e-07,0.0,-0.41745030879974365,-0.00015545847649196532
1400,0.057608261704444885,0.11262199925258756,-3.6888726234436033,2.1487475e-07,0.0,-0.3586817979812622,-0.00014515122864656728
1600,0.040987204760313034,0.07431896422058344,-3.688871991634369,2.8669834e-07,0.0,-1.112220287322998,-0.0001427878531411686
1800,0.037683211266994476,0.08402603603899479,-3.688871604204178,1.9490719e-07,0.0,-0.6366329193115234,-0.00011532875117770125
2000,0.012680376879870892,0.028084939485415815,-3.6888711154460907,2.9891729e-07,0.0,-4.06427526473999,-0.00015520140576046336
2200,0.016272440552711487,0.038116578757762906,-3.688870847225189,3.2931567e-07,0.0,-1.7358500957489014,-0.00014472277617652018
2400,0.07545100897550583,0.10653013400733471,-3.68887060880661,3.364682e-07,0.0,-0.40191197395324707,-0.00016663174253563894
2600,0.03366836905479431,0.059947081329301,-3.6888696551322937,3.054738e-07,0.0,-0.6836913824081421,-0.00016518899626010163
2800,0.0378919392824173,0.06805815119296313,-3.6888687372207642,3.248453e-07,0.0,-0.539154052734375,-0.000172908398719529
3000,0.018525412306189537,0.04632100332528353,-3.6888680934906004,2.7537345e-07,0.0,-1.644336462020874,-0.00014560903568394679
3200,0.02858227863907814,0.08073574900627137,-3.6888678908348083,2.1427869e-07,0.0,-0.1707519292831421,-0.00012932998640292627
3400,0.017715424299240112,0.043004067800939086,-3.688867336511612,3.2037497e-07,0.0,-0.5437397956848145,-0.0001593485330836586
