timestep,loss,value_loss,entropy_loss,approx_kl,clip_fraction,explained_variance,policy_gradient_loss
200,,,,,,,
400,71.33971405029297,132.6858892440796,-3.688876348733902,1.2248755e-07,0.0,0.0018444657325744629,-0.00014089223811311057
600,76.08477783203125,143.88739166259765,-3.68887545466423,1.4543534e-07,0.0,-0.008954763412475586,-0.00012549097757243998
800,57.28733444213867,113.856764793396,-3.688874530792236,2.2381545e-07,0.0,0.00044351816177368164,-0.0001332299557975869
1000,61.55320739746094,121.88726005554199,-3.6888740420341493,1.937151e-07,0.0,-0.015508174896240234,-0.00011395217532177427
1200,57.253536224365234,121.75001659393311,-3.6888738572597504,2.0354986e-07,0.0,-0.0015060901641845703,-0.00013901182268867275
1400,69.014892578125,138.39880275726318,-3.6888734817504885,1.886487e-07,0.0,0.04525643587112427,-0.00013169837705612197
1600,68.56285858154297,134.93945484161378,-3.6888735353946687,1.8686056e-07,0.0,-0.007983922958374023,-0.0001179086570883392
1800,62.3686637878418,127.04298057556153,-3.6888724505901336,2.2679568e-07,0.0,0.0001691579818725586,-0.00017581980625571702
2000,66.38026428222656,128.63371334075927,-3.688872438669205,1.7225743e-07,0.0,0.036568403244018555,-0.00013721325233007065
2200,60.56317901611328,118.55387363433837,-3.6888724863529205,2.1606684e-07,0.0,0.016271352767944336,-0.0001402547655395381
2400,56.664791107177734,117.53387050628662,-3.688872826099396,1.7523766e-07,0.0,-0.01087331771850586,-0.00014044524798464408
2600,44.538143157958984,92.88109073638915,-3.6888725221157075,2.8997658e-07,0.0,-0.032530903816223145,-0.00016350629826717978
2800,70.58102416992188,136.40093173980713,-3.68887255191803,1.4185906e-07,0.0,0.019096970558166504,-9.114148429176794e-05
3000,61.0245246887207,124.9821439743042,-3.68887255191803,2.1964311e-07,0.0,0.0007916092872619629,-0.0001214146775591729
3200,63.70282745361328,128.12738819122313,-3.6888722717761993,2.938509e-07,0.0,0.00490725040435791,-0.000185767367601386
3400,54.301513671875,107.35633907318115,-3.688871794939041,2.5659799e-07,0.0,-0.051972270011901855,-0.0001473080596783749
3600,60.80263900756836,121.79287185668946,-3.6888712882995605,1.7017126e-07,0.0,-0.011225461959838867,-0.00011945219984568211
3800,57.99274444580078,123.39925117492676,-3.6888719260692597,1.2069941e-07,0.0,0.04180908203125,-0.000106714503877825
4000,59.03345489501953,117.45919017791748,-3.6888719618320467,1.487136e-07,0.0,-0.0038014650344848633,-9.98145420233243e-05
4200,51.86017608642578,108.21376495361328,-3.688871133327484,1.8686056e-07,0.0,-0.022062063217163086,-0.00011972329740075338
4400,74.28227996826172,144.1385124206543,-3.6888705134391784,1.8715858e-07,0.0,-0.05039191246032715,-0.00012610196320252953
4600,62.41775894165039,126.97932720184326,-3.6888706982135773,2.977252e-07,0.0,-0.024535059928894043,-0.00019238789354152351
4800,61.264801025390625,122.93768882751465,-3.6888708651065825,1.6748905e-07,0.0,-0.002038240432739258,-0.00010598276465900724
5000,67.03932189941406,133.13631954193116,-3.6888705790042877,1.4603137e-07,0.0,-0.06799066066741943,-0.0001031413749029042
5200,69.93811798095703,130.30596981048583,-3.6888706266880034,3.7103894e-07,0.0,-0.03732430934906006,-0.00018959943938181567
5400,72.09355926513672,140.03873977661132,-3.6888710498809814,1.2427569e-07,0.0,-0.01740443706512451,-9.316350544050778e-05
5600,58.90079879760742,114.3369384765625,-3.6888704001903534,2.1278859e-07,0.0,0.03802895545959473,-0.00013216683321326528
5800,66.19575500488281,123.10483322143554,-3.688870817422867,2.1457672e-07,0.0,-0.03529846668243408,-0.00012967234721443787
6000,66.12591552734375,126.69938488006592,-3.6888707280158997,2.4914743e-07,0.0,0.014018058776855469,-0.00016329720007490778
6200,69.63472747802734,143.469811630249,-3.6888701021671295,1.6748905e-07,0.0,-0.028786182403564453,-0.0001505625544233169
6400,54.01085662841797,113.9079803466797,-3.6888696789741515,1.6331673e-07,0.0,0.016909539699554443,-0.00011478856146567296
6600,65.3144760131836,129.05011749267578,-3.688869535923004,2.360344e-07,0.0,-0.013689517974853516,-0.00014021410045863547
6800,59.38301086425781,119.01515979766846,-3.688870006799698,3.1501057e-07,0.0,0.010804593563079834,-0.0001844264661222894
7000,70.53831481933594,136.56138648986817,-3.6888699412345884,2.2500753e-07,0.0,-0.024918079376220703,-0.0001481825918846269
7200,61.146732330322266,123.49964561462403,-3.688870096206665,1.2874602e-07,0.0,0.0028517842292785645,-0.00010710693127009563
