timestep,loss,value_loss,entropy_loss,approx_kl,clip_fraction,explained_variance,policy_gradient_loss
200,,,,,,,
400,14.433673858642578,26.37841901779175,-3.688876324892044,1.0609627e-07,0.0,-0.010691165924072266,-0.00012187576262006062
600,9.372762680053711,23.816308283805846,-3.6888751804828646,2.0831823e-07,0.0,0.006740093231201172,-0.00014290716355560562
800,21.93395233154297,41.75095620155334,-3.6888734698295593,1.6957522e-07,0.0,0.010262489318847656,-0.00011432360710581513
1000,8.71550464630127,19.282481694221495,-3.6888733565807343,2.604723e-07,0.0,-0.004502415657043457,-0.00016489878271652714
1200,7.178408145904541,13.921446371078492,-3.6888734221458437,2.6881696e-07,0.0,-0.017756104469299316,-0.0001501896978769679
1400,15.764179229736328,27.60453395843506,-3.688873165845871,1.6987325e-07,0.0,-0.005737900733947754,-0.00013796188699446432
1600,4.302943229675293,7.852683043479919,-3.6888726890087127,1.5464425e-06,0.0,-0.021095991134643555,-0.0004327459911378284
1800,3.9486660957336426,7.452286648750305,-3.6888708233833314,3.34084e-07,0.0,0.001730501651763916,-0.00016008431496858933
2000,5.941595077514648,13.337125396728515,-3.688870596885681,4.2885543e-07,0.0,0.01687300205230713,-0.00021240680863798822
2200,4.939906120300293,9.23488119840622,-3.688869905471802,5.8025125e-07,0.0,0.026305198669433594,-0.0002163999890415158
2400,15.028018951416016,30.809930324554443,-3.6888690292835236,6.4671035e-08,0.0,0.004986882209777832,-5.3456381210437164e-05
2600,9.535090446472168,25.287729120254518,-3.6888689160346986,3.8444995e-08,0.0,-0.011927962303161621,-5.980206323374926e-05
2800,9.352012634277344,17.49783852100372,-3.6888689756393434,6.347895e-08,0.0,0.0013680458068847656,-6.773156702368776e-05
3000,1.907773733139038,4.097405177354813,-3.6888686060905456,5.766749e-07,0.0,-0.02684152126312256,-0.0002236504844062237
3200,4.984714031219482,10.036108875274659,-3.688867998123169,3.7133694e-07,0.0,-0.018508434295654297,-0.00016836563396727122
3400,5.100463390350342,13.586525011062623,-3.6888667583465575,2.18153e-07,0.0,0.02052861452102661,-0.00012334965967264466
3600,4.20383882522583,7.4740173578262326,-3.6888658165931703,1.9520522e-07,0.0,0.0010387897491455078,-0.00011527597178027094
3800,1.2051554918289185,2.333099380135536,-3.6888648152351378,2.2688507e-06,0.0,-0.03826403617858887,-0.0005215885620394545
4000,21.2376708984375,44.76018552780151,-3.6888610303401945,9.4175334e-08,0.0,0.006206810474395752,-1.0973758979559988e-05
4200,15.61790943145752,29.983615255355836,-3.6888610064983367,6.556511e-09,0.0,0.01607489585876465,-3.2046429934329265e-05
4400,13.941815376281738,23.12208342552185,-3.6888612687587736,1.40070915e-08,0.0,-0.042438507080078125,-4.121817842912545e-05
4600,7.439406394958496,17.381006264686583,-3.688862055540085,5.8710576e-08,0.0,-0.006424665451049805,-7.726155233340748e-05
4800,7.240855693817139,13.693448042869568,-3.6888610124588013,5.8710572e-08,0.0,0.024514973163604736,-6.722994468668641e-05
5000,7.222566604614258,16.93194169998169,-3.6888614654541017,3.069639e-08,0.0,-0.038201332092285156,-5.457197137026526e-05
5200,13.231989860534668,29.045935535430907,-3.6888610303401945,8.0466265e-09,0.0,0.015945374965667725,-3.182668979810899e-05
5400,7.287394046783447,16.07402060031891,-3.6888613164424897,3.9339064e-08,0.0,0.02013307809829712,-5.997568389628505e-05
5600,7.504853248596191,13.996985936164856,-3.688862091302872,1.1187792e-06,0.0,-0.0022699832916259766,-0.00030072317007581175
5800,22.000205993652344,34.68875212669373,-3.688859909772873,6.28829e-08,0.0,-0.009725689888000488,-8.249342701915907e-06
6000,4.144461631774902,10.338841652870178,-3.6888583302497864,8.5264446e-07,0.0,-0.009893298149108887,-0.00029672433529248643
6200,9.267884254455566,15.74964680671692,-3.6888566076755525,8.970499e-08,0.0,-0.0005793571472167969,-6.237581369603618e-05
6400,9.895400047302246,22.900810217857362,-3.6888568997383118,6.556511e-09,0.0,0.022710859775543213,-3.7204586125194615e-05
6600,13.001060485839844,26.522372198104858,-3.6888567388057707,7.1525577e-09,0.0,0.0014199614524841309,-4.257935643914301e-05
6800,3.5686559677124023,8.019980251789093,-3.6888575851917267,4.6789644e-08,0.0,0.0026909708976745605,-7.204660018920173e-05
