timestep,loss,value_loss,entropy_loss,approx_kl,clip_fraction,explained_variance,policy_gradient_loss
200,,,,,,,
400,0.006767261307686567,0.016074632317759095,-3.688873815536499,2.7358533e-07,0.0,-4.007570266723633,-0.00020836310127925195
600,0.009779932908713818,0.02153731184080243,-3.6888701617717743,5.093217e-07,0.0,-26.304731369018555,-0.00027056904154418857
800,0.0077948616817593575,0.019564953399822116,-3.6888670206069945,4.8100947e-07,0.0,-19.6301212310791,-0.00023541734943619553
1000,0.007090849801898003,0.015758014237508177,-3.6888662755489348,4.5478345e-07,0.0,-20.820518493652344,-0.00022661660515792547
1200,0.00399264320731163,0.011999056627973913,-3.6888660192489624,7.647276e-07,0.0,-35.97740936279297,-0.0003260606371642938
1400,0.003919266164302826,0.00988042326644063,-3.688865488767624,5.6743625e-07,0.0,-11.597392082214355,-0.00026778554767434846
1600,0.003283417783677578,0.008207602007314563,-3.688865065574646,5.069375e-07,0.0,-30.596426010131836,-0.00021608108241544244
1800,0.0022922921925783157,0.005622293159831315,-3.6888640999794005,5.218387e-07,0.0,-27.131776809692383,-0.00023139558665834502
2000,0.0008671449613757432,0.004658623802242801,-3.6888632774353027,9.250641e-07,0.0,-32.938255310058594,-0.000326905220532403
2200,0.0010111540323123336,0.0034781338414177298,-3.688862407207489,5.170703e-07,0.0,-26.1015625,-0.0002415001104191017
2400,0.0002837593201547861,0.0025252429710235446,-3.688862496614456,4.5090917e-07,0.0,-33.440921783447266,-0.00020039129334805672
2600,0.0001100444933399558,0.0016714917088393121,-3.6888612866401673,3.5881996e-07,0.0,-6.98111629486084,-0.0001810252372233645
2800,6.43653329461813e-05,0.0016199081102968194,-3.68886057138443,4.1574242e-07,0.0,-22.077354431152344,-0.0001919323797635819
3000,-0.00015729886945337057,0.0012316573280259035,-3.6888594925403595,4.774332e-07,0.0,-9.508699417114258,-0.00020448544430067271
3200,-4.587561124935746e-05,0.0010682733205612748,-3.688859170675278,4.3570995e-07,0.0,-13.923687934875488,-0.00018684060850766572
3400,-0.00018234821618534625,0.0010005914184148424,-3.6888589918613435,5.1498415e-07,0.0,-19.74500274658203,-0.00020525045607930892
3600,0.00016027677338570356,0.0009749347460456193,-3.6888585448265077,3.0010938e-07,0.0,-10.560688018798828,-0.0001478172845827519
3800,-0.00020904463599435985,0.0007366340287262574,-3.68885817527771,4.658103e-07,0.0,-5.721597194671631,-0.000211924000021968
4000,-0.00032622431172057986,0.0007571008885861374,-3.6888565123081207,7.43866e-07,0.0,-6.180586338043213,-0.0002579324693915197
4200,1.4048433513380587e-05,0.0005686237585905473,-3.688854604959488,4.0203332e-07,0.0,-16.23280143737793,-0.00014216074786244093
4400,-0.00038745198980905116,0.0003827402782917488,-3.6888534128665924,5.146861e-07,0.0,-12.892399787902832,-0.00021559914902629095
4600,-0.0005081510753370821,0.0005167453506146558,-3.688853681087494,6.6041946e-07,0.0,-6.3430585861206055,-0.00023958797433625277
4800,-7.494539022445679e-05,0.0005603656492894516,-3.6888543128967286,4.5388938e-07,0.0,-6.903467655181885,-0.00017614193836901215
5000,3.0407129088416696e-05,0.0004784465898410417,-3.688854104280472,4.968047e-07,0.0,-18.71126365661621,-0.00017557413783912955
5200,-0.0001979555090656504,0.00040262346010422334,-3.6888539493083954,5.2928925e-07,0.0,-18.818540573120117,-0.00022296400343770894
5400,-0.00016435881843790412,0.00038626838140771725,-3.688854378461838,3.97861e-07,0.0,-10.565718650817871,-0.00015438290292177915
5600,-0.0003096608561463654,0.00044530914383358324,-3.6888542652130125,5.427003e-07,0.0,-10.070122718811035,-0.00018466304207676032
5800,-9.163003414869308e-05,0.00039351084124064075,-3.688853830099106,3.3020973e-07,0.0,-17.955886840820312,-0.00013978381513539694
6000,-0.00024132234102580696,0.000369735812273575,-3.6888526558876036,4.5329335e-07,0.0,-6.584331512451172,-0.00019204494602969023
6200,-0.00019296049140393734,0.00026002632221207024,-3.688851833343506,5.227327e-07,0.0,-6.385104656219482,-0.00021066101646010081
6400,-0.00026516072102822363,0.00045919438925920983,-3.688853532075882,4.1246412e-07,0.0,-10.647505760192871,-0.0001757700287684516
6600,-0.0004647905589081347,0.00031101724271138665,-3.6888532280921935,7.200241e-07,0.0,-7.137999534606934,-0.00023281289378558335
6800,-0.0001700780267128721,0.00034474833955755457,-3.6888518035411835,5.415082e-07,0.0,-8.799365997314453,-0.00022460149976223366
7000,-0.00044255168177187443,0.00032435925168101677,-3.6888502657413484,6.607175e-07,0.0,-10.59079360961914,-0.0002322546086665378
7200,-3.3837437513284385e-05,0.00035659505520015957,-3.688849300146103,5.289912e-07,0.0,-7.887385368347168,-0.00018828642950028396
7400,-0.00028356179245747626,0.00038940999511396515,-3.688848388195038,4.1097402e-07,0.0,-3.334825038909912,-0.0001744923122972253
7600,-0.0003241240920033306,0.0004145582526689395,-3.688847851753235,4.4614077e-07,0.0,-4.186282157897949,-0.0001816774158630796
7800,-0.0003817393153440207,0.0003593702938815113,-3.688848066329956,3.72231e-07,0.0,-3.6085662841796875,-0.00014327880784188453
8000,-0.0003470535157248378,0.0003832828442682512,-3.6888483226299287,4.5239926e-07,0.0,-5.453158378601074,-0.00017942843246518959
8200,-0.00041187211172655225,0.00030295960677904075,-3.688847082853317,4.324317e-07,0.0,-11.990141868591309,-0.0001639092116656471
8400,-0.00039563802420161664,0.00019881790485669625,-3.688846880197525,5.9694054e-07,0.0,-9.875547409057617,-0.00024564134186971787
