timestep,loss,value_loss,entropy_loss,approx_kl,clip_fraction,explained_variance,policy_gradient_loss
200,,,,,,,
400,0.016604522243142128,0.04375239973887801,-3.688873916864395,4.8279765e-07,0.0,-2.55857253074646,-0.00026617560618520387
600,0.02685275301337242,0.052710100170224906,-3.688872754573822,1.9818543e-07,0.0,-4.557064056396484,-0.00014105327462270444
800,0.02292884700000286,0.04458663295954466,-3.6888722240924836,3.015995e-07,0.0,-3.6442923545837402,-0.0001911677636794673
1000,0.022236833348870277,0.04271901929751039,-3.6888708770275116,2.875924e-07,0.0,-5.784728527069092,-0.00017038984450437055
1200,0.013917905278503895,0.035685571888461706,-3.6888701796531675,3.7938358e-07,0.0,-3.282288074493408,-0.00019716845563666485
1400,0.012278769165277481,0.030616950802505018,-3.688870185613632,3.144145e-07,0.0,-2.602282762527466,-0.00019630599129483173
1600,0.011758723296225071,0.026385167567059397,-3.6888699889183045,4.0739775e-07,0.0,-2.999006748199463,-0.00021276299465022852
1800,0.010009204037487507,0.022573920944705606,-3.688868373632431,4.5090914e-07,0.0,-3.398043632507324,-0.00020779007770874714
2000,0.010051838122308254,0.02227178211323917,-3.688867896795273,3.9547683e-07,0.0,-4.761192321777344,-0.00020160730259982662
2200,0.008193526417016983,0.016393610928207635,-3.688866376876831,5.176663e-07,0.0,-2.301596164703369,-0.00021082965935739217
2400,0.007531914860010147,0.016109778685495256,-3.688865232467651,6.008148e-07,0.0,-6.016090393066406,-0.00025612252744244834
2600,0.006322197616100311,0.014321551145985722,-3.688864654302597,4.9084423e-07,0.0,-9.398090362548828,-0.00023518133338447101
2800,0.0038531003519892693,0.009648703970015049,-3.688866764307022,3.927946e-07,0.0,-7.7859697341918945,-0.00022907689285918132
3000,0.0033861487172544003,0.009291080420371144,-3.6888638556003572,4.0084123e-07,0.0,-6.046131610870361,-0.00021076849200847293
3200,0.0032006176188588142,0.0073873541783541444,-3.6888598203659058,4.950166e-07,0.0,-5.630577087402344,-0.00021745947184765858
3400,0.002931569702923298,0.00625779825495556,-3.688859683275223,4.670024e-07,0.0,-7.605831146240234,-0.00023922623715044722
3600,0.0018399065593257546,0.00544988649780862,-3.688858711719513,3.1650066e-07,0.0,-6.49402379989624,-0.00017076286687278674
3800,0.0009879455901682377,0.004009303951170296,-3.6888590157032013,7.0363285e-07,0.0,-2.5330162048339844,-0.000269884482650351
4000,0.0012506113853305578,0.004090544808423147,-3.6888600468635557,5.9753654e-07,0.0,-6.159813404083252,-0.0002344040284201543
4200,0.0013436444569379091,0.003337324975291267,-3.6888607144355774,4.902482e-07,0.0,-11.473299980163574,-0.00021820260532696701
4400,0.0010654821526259184,0.0032359853037633004,-3.6888606369495394,4.002452e-07,0.0,-5.801266670227051,-0.0001735693221768031
4600,0.0010460306657478213,0.0031497734482400118,-3.688858813047409,4.1633842e-07,0.0,-7.543750762939453,-0.000174607112634928
4800,0.0007527186535298824,0.0020907726546283813,-3.6888583183288572,3.4660104e-07,0.0,-2.3592476844787598,-0.00017638163254469764
5000,0.0005817886558361351,0.0022487820853712035,-3.6888553857803346,5.7131047e-07,0.0,-13.838356971740723,-0.00021159143627591526
5200,0.0006254591280594468,0.0015172968574916012,-3.688856542110443,2.336502e-07,0.0,-10.40326976776123,-0.0001235128423054288
5400,-8.495053043588996e-05,0.001070390509266872,-3.6888556480407715,2.3722649e-07,0.0,-9.077680587768555,-0.0001464885031753127
5600,0.0003940406604669988,0.001784203613351565,-3.688856440782547,2.539158e-07,0.0,-24.766986846923828,-0.00012553191934103758
5800,0.0004250248894095421,0.001853142838808708,-3.6888602316379546,1.7732381e-07,0.0,-33.4186897277832,-0.00010953403323266109
6000,0.0004704269231297076,0.001080301594629418,-3.6888581097126005,1.883507e-07,0.0,-9.66910457611084,-0.00011254260660251703
6200,0.00021018843108322471,0.0019331241346662864,-3.6888595283031465,2.2828578e-07,0.0,-27.49469566345215,-0.00011317487177973096
6400,0.00027123308973386884,0.001381384905835148,-3.688857614994049,1.975894e-07,0.0,-18.29570960998535,-0.00011477674432341933
6600,0.0004125762789044529,0.0012460890284273773,-3.6888551354408263,2.2917986e-07,0.0,-15.499687194824219,-0.00012091568192322822
6800,0.00028876049327664077,0.001255580968427239,-3.6888556122779845,2.0831823e-07,0.0,-22.898679733276367,-0.00011420872790153247
7000,0.0001489504793426022,0.0011355138340150006,-3.6888573110103606,2.2798775e-07,0.0,-2.0257372856140137,-0.0001290663709826223
7200,0.0006347649032250047,0.0014327428943943232,-3.688855546712875,2.2053719e-07,0.0,-22.77098846435547,-0.0001237189026336516
7400,0.0003942039329558611,0.001441852591233328,-3.6888583302497864,3.2395124e-07,0.0,-29.314119338989258,-0.00016745213551074833
