timestep,loss,value_loss,entropy_loss,approx_kl,clip_fraction,explained_variance,policy_gradient_loss
200,,,,,,,
400,58.513214111328125,123.06509494781494,-3.688876563310623,1.3440848e-07,0.0,0.049513280391693115,-0.0001325023317960472
600,83.22895050048828,159.99533958435057,-3.6888755559921265,1.5407801e-07,0.0,-0.0074547529220581055,-0.00012874263446391865
800,63.63925552368164,124.13079452514648,-3.6888745605945585,3.1411648e-07,0.0,0.009445607662200928,-0.0001542449305270921
1000,55.343406677246094,124.43237552642822,-3.6888745725154877,2.2381545e-07,0.0,-0.04937434196472168,-0.00015688601905736733
1200,55.41575622558594,109.56149978637696,-3.688874399662018,1.5676021e-07,0.0,-0.06511592864990234,-0.00011185035195708793
1400,49.45501708984375,98.68881912231446,-3.688873839378357,3.3468007e-07,0.0,-0.010437965393066406,-0.00017853763744781758
1600,59.488101959228516,111.56457920074463,-3.6888733208179474,3.147125e-07,0.0,-0.023683667182922363,-0.00017094720193517877
1800,61.41228485107422,122.48610553741455,-3.688873237371445,1.5825033e-07,0.0,-0.022105693817138672,-0.00010366684189748732
2000,71.35997772216797,144.6922737121582,-3.688873237371445,1.654029e-07,0.0,-0.03854668140411377,-0.00012935063194277063
2200,65.39759063720703,135.3110679626465,-3.6888727128505705,2.0086765e-07,0.0,-0.0650554895401001,-0.00012840843267554193
2400,56.216339111328125,114.72000770568847,-3.6888725399971007,2.1129846e-07,0.0,5.358457565307617e-05,-0.00012648487145696662
2600,67.10867309570312,127.57882080078124,-3.6888718128204347,2.2619963e-07,0.0,0.022295355796813965,-0.00016638035167062525
2800,51.892974853515625,101.56661911010742,-3.6888714730739594,3.5971402e-07,0.0,0.025813937187194824,-0.00019859352983147004
3000,68.8231430053711,136.42459392547607,-3.6888710260391235,2.2411346e-07,0.0,-0.020588040351867676,-0.000141359752642245
3200,57.11642837524414,111.99662113189697,-3.688871067762375,2.0205974e-07,0.0,0.01892465353012085,-0.00013587491847744104
3400,70.25940704345703,132.78473014831542,-3.6888708055019377,3.272295e-07,0.0,0.03639799356460571,-0.0001823859349857848
3600,63.77372741699219,123.93319206237793,-3.6888702630996706,2.0951033e-07,0.0,-0.03663289546966553,-0.00012492485330085624
3800,75.88516998291016,148.32484664916993,-3.6888699352741243,1.7791987e-07,0.0,0.014819681644439697,-0.00013677157477154367
4000,58.753807067871094,119.85263690948486,-3.688870185613632,2.6017426e-07,0.0,-0.023281455039978027,-0.00015901920373693202
4200,59.02790069580078,116.10383262634278,-3.688869923353195,1.9669534e-07,0.0,-0.05626249313354492,-0.00012144468690116206
4400,58.0626335144043,118.94526329040528,-3.6888690292835236,3.039837e-07,0.0,0.009333133697509766,-0.0001830384180991018
4600,66.7938232421875,130.01013565063477,-3.6888689041137694,1.513958e-07,0.0,-0.025525212287902832,-9.781371806205641e-05
4800,62.947444915771484,121.32754802703857,-3.688868361711502,1.6778708e-07,0.0,0.03910672664642334,-0.00010463926795234446
5000,70.08733367919922,148.7314079284668,-3.6888683795928956,2.7090312e-07,0.0,0.024039387702941895,-0.0001716201298521014
5200,50.1301383972168,103.63009529113769,-3.6888686954975127,3.2901764e-07,0.0,-0.04936873912811279,-0.00019044002850989727
5400,66.81413269042969,140.05995712280273,-3.6888671636581423,2.348423e-07,0.0,-0.0008718967437744141,-0.0001563380285141136
5600,66.4748306274414,128.98042240142823,-3.688865637779236,3.5852196e-07,0.0,0.005748450756072998,-0.00019166356395032834
5800,67.83637237548828,136.54415130615234,-3.68886638879776,2.2381545e-07,0.0,-0.06864476203918457,-0.00015434242714942314
6000,62.327030181884766,116.89936332702636,-3.6888669788837434,2.926588e-07,0.0,0.005228102207183838,-0.0001761592690384006
6200,61.750064849853516,115.45718765258789,-3.688866436481476,2.0325183e-07,0.0,0.02133423089981079,-0.00011855789747841072
6400,58.06875228881836,116.37268695831298,-3.688867002725601,4.1514636e-07,0.0,-0.026163578033447266,-0.00021485684607114308
6600,69.06664276123047,141.42571563720702,-3.688866126537323,1.8626451e-07,0.0,0.020358562469482422,-0.0001308608801622313
6800,69.3557357788086,139.34231014251708,-3.6888637363910677,1.9222499e-07,0.0,0.01835256814956665,-0.00012117433476390715
7000,59.845237731933594,114.34407825469971,-3.6888651311397553,1.5586615e-07,0.0,-0.015537500381469727,-0.00012150075943786475
7200,65.595947265625,132.42724018096925,-3.6888652205467225,1.3291836e-07,0.0,-0.050620198249816895,-0.00010451092628182002
7400,65.55162048339844,137.7360710144043,-3.6888641715049744,2.744794e-07,0.0,-0.00031054019927978516,-0.0001445178978285
7600,53.96013641357422,113.29863872528077,-3.6888645350933076,1.7076732e-07,0.0,-0.025253653526306152,-0.00012203921355116165
7800,63.228271484375,141.41255416870118,-3.6888639867305755,1.4066697e-07,0.0,-0.0018606185913085938,-9.725983058359589e-05
8000,61.4000358581543,126.48728313446045,-3.6888650476932527,1.7791987e-07,0.0,-0.02224588394165039,-0.00012641626581455512
8200,57.7230110168457,112.5014051437378,-3.688863658905029,2.0205974e-07,0.0,0.01894998550415039,-0.00011911383351641547
8400,61.92269515991211,131.13816986083984,-3.6888635218143464,3.093481e-07,0.0,-0.028126001358032227,-0.00014733681043788138
8600,61.16547393798828,118.36201286315918,-3.68886222243309,1.5646219e-07,0.0,0.00357210636138916,-0.00011601236505267564
8800,63.93042755126953,124.32820949554443,-3.6888615906238558,1.6361476e-07,0.0,0.03435617685317993,-0.0001224676972954697
9000,69.33916473388672,135.75990867614746,-3.6888611733913423,2.1636485e-07,0.0,0.032322824001312256,-0.00012560766976434933
9200,60.24531173706055,122.82084007263184,-3.6888615667819975,1.18315214e-07,0.0,0.018004179000854492,-8.53055642686229e-05
9400,62.1224250793457,125.9045919418335,-3.68886176943779,1.5795231e-07,0.0,-0.03841805458068848,-0.00010967853652346093
9600,68.06147003173828,143.67270469665527,-3.6888615131378173,2.3454427e-07,0.0,-0.03528726100921631,-0.00015136905777666244
9800,51.39054870605469,105.86939659118653,-3.6888600289821625,3.057718e-07,0.0,-0.04152631759643555,-0.00016443842582027912
10000,57.90974426269531,118.8959306716919,-3.6888593316078184,4.118681e-07,0.0,-0.0019268989562988281,-0.00020472863281628673
10200,62.12623596191406,119.69413223266602,-3.6888606667518617,1.8507242e-07,0.0,-0.02927076816558838,-0.00012599258025858262
10400,60.610816955566406,118.46736316680908,-3.688860219717026,2.4706125e-07,0.0,0.0004641413688659668,-0.00015898477945981427
10600,68.6661376953125,136.81976318359375,-3.688860535621643,1.230836e-07,0.0,0.00235593318939209,-9.673710185928997e-05
10800,49.700626373291016,100.56307048797608,-3.6888591170310976,1.7791986e-07,0.0,0.020809710025787354,-0.00011915910932920326
11000,54.984947204589844,110.89300899505615,-3.688858985900879,2.4467707e-07,0.0,-0.0336458683013916,-0.00014302505925645193
11200,55.10657501220703,117.05481452941895,-3.6888589799404143,2.6583672e-07,0.0,-0.019507646560668945,-0.00015854331764695307
11400,58.94829177856445,116.61933288574218,-3.6888589203357696,1.6748906e-07,0.0,-0.008960247039794922,-0.0001225857281085041
11600,54.85597610473633,112.79272708892822,-3.6888596057891845,1.5676022e-07,0.0,-0.003763914108276367,-0.00011166425792836776
11800,46.01572799682617,94.5807954788208,-3.688858503103256,1.9401313e-07,0.0,-0.07222330570220947,-0.00012174581040991228
12000,54.29082107543945,115.36049766540528,-3.6888585329055785,2.2649765e-07,0.0,0.0018523931503295898,-0.00014947903421003161
